"","individualIDSource","Period","Diagnosis","`Age (Numeric)`","Ethnicity","Sex","Cause of Death","Residuals"
"ENSG00000167863",0.441195605814769,2.32483370343291e-09,0.0107057490555061,0.00396843218359458,0,8.25406034130654e-13,0.000375358850650652,0.543754851769821
"ENSG00000167874",0.621217385451726,1.01077817481937e-13,0.0149792568523602,0.000248895178304181,0.000351981777833242,0.00187592595396417,0,0.361326554785711
"ENSG00000167881",0.563302676780667,0,0.0108137283695413,0.00291022070858868,1.80842251004134e-12,1.41723530632084e-12,2.24877499725659e-11,0.422973374115489
"ENSG00000167889",0.52469803828664,0.0235306505168511,0.00745154932529357,7.5312888797924e-06,0.00241077178246835,0.000424683107942259,0,0.441476775691925
"ENSG00000167895",0.315745827015243,5.44176390446006e-12,0.00657727523369386,0.00331428562467333,0.0156744261639551,3.2661249669387e-12,0.00457314658525186,0.654115039368475
"ENSG00000167900",0.458197798724742,0.065152718178417,0.00653193625024859,0.000239891130314479,1.67459735971669e-11,5.10762010797152e-13,0,0.469877655699021
"ENSG00000167904",0.320070835407425,0.212961232261441,0.0148175704374312,0.00312028045766491,0,0.000821210998331066,0,0.448208870437707
"ENSG00000167912",0.343109356419663,0.453919500363274,0.00259241424798874,0.00276648317298564,6.01574906755354e-12,2.05926217354178e-13,0.000505437214933557,0.197106808574934
"ENSG00000167920",0.549536081990066,6.13111559533485e-11,0.00703837801005025,0.000211239676401015,0.00756533296153896,7.58167574144857e-15,0,0.435648967300625
"ENSG00000167925",0.575739325513555,0.00405568955136015,0.011162430797354,0.0147018481822205,0.00590140837965517,4.75175234328118e-05,1.79895275459804e-10,0.388391779872527
"ENSG00000167930",0.497878365164079,0,0.0264102086818776,0.00128241600374625,0,0.00237609172644733,0.000579159131239736,0.47147375929261
"ENSG00000167962",0.609077557717452,0.0673269965005787,0.00836211910798839,0.00110578707307196,0.0028039252756143,3.19355898908292e-10,0.000982553035295323,0.310341060970643
"ENSG00000167964",0.461519324616878,0.205645155505522,0.0024329037599039,0.00585027756005343,0.00151376984069477,0.00143575853960538,0,0.321602810177343
"ENSG00000167965",0.659819790996769,1.61747396102031e-09,0.0062695634226116,0.00340585925283612,0,6.73361030785298e-14,0,0.330504784710242
"ENSG00000167967",0.517152413129428,0.104316080737062,0.0102619932831895,8.8700084407679e-09,0,1.20346598099949e-13,0,0.368269503980192
"ENSG00000167968",0.480368060732171,0.0853625444728489,0.0165329274529823,0.00477798551427127,7.66442772324652e-14,0.000639803326713783,0,0.412318678500936
"ENSG00000167969",0.600545705486003,0,0.0162764283696883,0.00595534593710274,1.01231661001045e-10,3.90333032132024e-12,2.34234852243795e-13,0.377222520101836
"ENSG00000167971",0.475181285035214,0.0268427925065939,0.00507230317074661,0.000646314407271904,0,0.00256970179777858,0,0.489687603082395
"ENSG00000167972",0.505962282080091,0,0.0116948203314545,0.00119975085428551,3.7818876020322e-12,3.79425598258408e-10,8.69809407448006e-12,0.481143146342264
"ENSG00000167977",0.379868700115781,0.312133109998816,0.0110516896264225,4.78753411284174e-05,0.00458497850197217,3.53326835838461e-10,6.04164692286352e-10,0.292313645458388
"ENSG00000167978",0.571645268922627,0,0.0213439695380667,0.015312107553149,1.59306518629955e-12,0.000186506358468815,1.33295279914492e-09,0.391512146293142
"ENSG00000167981",0.325681275338228,2.971535275746e-12,0.0123262266389668,0.000259138517701627,7.14258972470391e-12,0,0,0.661733359494989
"ENSG00000167984",0.593610072292986,0,0.0128985891248495,0.00497877351256626,0.00303453864176744,4.23606048834383e-05,6.85101395234543e-15,0.38543566582294
"ENSG00000167985",0.4209093250695,0.210630639426784,0.00734374594172458,0.0104124875588747,5.78321864383419e-15,0.0014017605779149,0,0.349302041425195
"ENSG00000167986",0.576708253613334,0,0.00718617538351684,0.000566533210139453,0.0106368391884469,6.65076946697505e-13,0,0.404902198603898
"ENSG00000167987",0.484436694544009,0.0143718655901139,0.0126584172653272,0.00963502909704697,0,5.6716066701398e-14,0,0.478897993503447
"ENSG00000167992",0.399607053430177,0.237793632761462,0.00569904028062974,0.00402054116096024,0.00490159123885039,0.00224825263056923,0.00110037399860919,0.344629514498742
"ENSG00000167994",0.51557355498404,0,0.0262900765800021,0.001748346493003,3.48242519715922e-13,0,0,0.456388021942606
"ENSG00000167995",0.328461603274517,0.0707602354145811,0.0150061115578374,0.0684115472269996,0,0.000580561758784791,0.00831088031024606,0.508469060457034
"ENSG00000167996",0.560984211753321,0.0128792869985955,0.0165196969108419,0.00514230640492428,0.000581102382457567,0.0101949328768929,0.0003776193287506,0.393320843344217
"ENSG00000168000",0.366540350647173,0.243434268035604,0.00415085203887737,0.00426331957436548,2.05621781883646e-12,0.00200014808284244,0,0.379611061619082
"ENSG00000168002",0.404788337613094,0.260109304414405,0.00660365622733784,0.0038775735976199,0.00721866871186468,0.000241908959785071,0,0.317160550475893
"ENSG00000168003",0.614230529823358,9.36465886579008e-12,0.0175071534704256,0.00436248852185022,0.00661545513097018,0.00163335409880762,1.9932449484252e-12,0.35565101894323
"ENSG00000168004",0.424657005557213,9.56896783104553e-11,0.004031907904857,0.00437520979819881,0.000896984675661787,1.17499142716347e-12,0,0.566038891967204
"ENSG00000168005",0.652721093308359,1.45393485324458e-13,0.0124973839763994,0.00273177278647943,0.000702675057545987,9.69594888936029e-13,3.76452606955666e-13,0.331347074869725
"ENSG00000168010",0.470660060464609,0.150778837954776,0.0111559056442877,8.17976020162214e-05,0,2.90022853811494e-12,3.49002660897748e-12,0.367323398327921
"ENSG00000168014",0.324823432107993,0.143790028387016,0.0193947720649891,0.00240862526498187,0.000101725017583497,0.00243572473529346,0,0.507045692422143
"ENSG00000168016",0.281790582150385,2.36367004753352e-10,0.0190394472876843,0.0105963603022614,0,1.07834756024022e-12,0,0.688573610022224
"ENSG00000168026",0.429946890119316,8.64916514308134e-10,0.0222582306056752,0.0385763500496464,2.14614964471754e-11,6.69961135725611e-13,0,0.509218528338315
"ENSG00000168028",0.348329745752642,0.473334691014261,0.0049827753430624,4.58412755700909e-05,0.00349255633274127,0.000560891069499302,0,0.169253499212224
"ENSG00000168032",0.15586453189655,0.56690119747004,0.000295605896998897,0.00330266757252042,4.82578928458796e-14,0.00130481813468942,0,0.272331179029153
"ENSG00000168036",0.468730002177511,0,0.0183870730934825,0.00213024796549758,0.00318378769208607,4.7701185396332e-13,6.41688449454721e-12,0.507568889064529
"ENSG00000168038",0.194721313762909,0.0984675377177159,0.0262115136570644,0.00504842143253338,0.0113230718220259,0.00100696824422208,0,0.663221173363529
"ENSG00000168040",0.407507748686562,0.162249908850318,0.0246126659807239,0.000253196599102583,0.00603123757944121,0.000178600443476504,0,0.399166641860376
"ENSG00000168056",0.620193935970327,0,0.0157616562972585,0.018289305878794,0,1.32388201156093e-15,1.52986295712589e-11,0.345755101838321
"ENSG00000168060",0.401406701577443,0,0.0147228576067412,0.000297543743260119,0.00468961697325406,0.00329862056412074,0,0.575584659535181
"ENSG00000168061",0.609165679401081,0.0718408041021647,0.00710375296096644,0.00172162625405128,0.00738571666437745,0,2.88578990918118e-13,0.30278242061707
"ENSG00000168066",0.516501667505486,8.20264905406209e-11,0.0178051647691296,0.00798015846191681,3.0061643359852e-11,0.000603343135320762,3.41568444765904e-11,0.457109665981902
"ENSG00000168067",0.533120670320886,6.70132227705799e-09,0.0126122154571276,1.6295820079856e-05,5.15175120057881e-11,1.61443031554045e-10,0,0.454250811487623
"ENSG00000168071",0.431695292894462,0.228970838227942,0.0165907635183641,0.011449749443287,5.25345736927608e-10,6.14307622906579e-12,0.000568532305984883,0.310724823078472
"ENSG00000168077",0.337384871720639,0.270598822112452,0.0143694858748052,0.000839241383421246,0.00429770205278832,0.00605998059319553,0,0.366449896262699
"ENSG00000168081",0.337660716685494,0.0328624999687764,0.00422664990431569,0.113627556590549,1.20082528035844e-10,0.0111694853714785,0.0125682749892662,0.487884816370038
"ENSG00000168090",0.628643457790559,0,0.00798496791153776,0.000286515155293299,6.47595913039638e-11,1.59537996383512e-11,1.66908937969481e-11,0.363085059045206
"ENSG00000168092",0.524927486377248,7.76747380116825e-11,0.0109285033740198,0.000540675925631908,0.00414717718698713,1.87642218936509e-11,0,0.459456157039674
"ENSG00000168096",0.420058484606022,0.17962372932798,0.0211677778418925,0.00653202253498233,0,3.32079610448302e-12,2.61358719286832e-10,0.372617985424444
"ENSG00000168101",0.599322280827863,0,0.0121427992914328,0.0158491289746552,1.90905870304158e-13,0,1.31744064171887e-12,0.372685790904541
"ENSG00000168116",0.272801342108161,0.327194228863929,0.00916154116298937,1.89030194969362e-05,0.00149213885763217,0,0,0.389331845987793
"ENSG00000168118",0.530398192144405,0,0.0119475154518059,0.0030022163251017,8.48099843763427e-12,1.78518145851748e-12,0,0.454652076068422
"ENSG00000168135",0.228374584710412,0.557328779081428,0.0011885686530469,0.00195758044266588,0.00100944544022052,0.00209303968372556,4.831413091356e-13,0.208048001988018
"ENSG00000168137",0.375811707203829,2.31627000880944e-11,0.0217533186869075,0.00528945073277892,1.29935059285081e-14,2.68111635443386e-10,0.000838573443822947,0.596306949641375
"ENSG00000168140",0.418389808634501,0.121234745873633,0.0195561560451275,0.0189195316417214,0,0,0.0098259757051439,0.412073782099873
"ENSG00000168152",0.242554802820379,0.202917384702117,0.0216987511511765,0.0132027045737143,0.0195428262596239,0.00507672350462077,0,0.495006806988369
"ENSG00000168159",0.515344738261826,0,0.00540931900499485,0.0160412646721364,1.13784016464053e-13,0.00210202526205486,0.000469197425033539,0.460633455373841
"ENSG00000168172",0.479736628124756,0,0.0163730018329457,0.000389001903413415,0.00276410737610637,0.00173418145034451,6.41965154652521e-14,0.49900307931237
"ENSG00000168175",0.480583283275267,0,0.01828577677226,0.000329905434652722,1.31108885300372e-12,1.25980438906311e-12,0,0.500801034515249
"ENSG00000168209",0.273906506919359,0.0596876809396518,0.0352587321959542,0.0407342980273111,1.05820669452369e-09,6.09453212299084e-10,0.0134841198003692,0.576928660449695
"ENSG00000168214",0.247284214145567,0.298874557477431,0.0198089423849094,0.0055654561025725,0.00269575566756772,0.00161833892857253,2.87394749926873e-13,0.424152735293093
"ENSG00000168216",0.444671632775645,0,0.0151994071673322,0.00175002326726672,0.00109663232734195,0.00300124865053063,0,0.534281055811883
"ENSG00000168228",0.175364583518549,0.406346918600151,0.0176358861103695,0.00758022851622901,0.00158824481158671,0.00276290658514595,0,0.388721231857969
"ENSG00000168234",0.27581043779001,0.189911932235762,0.0135447888881599,0.0140975367680303,0.000981732821573111,9.76763280007121e-13,4.71405554488911e-14,0.505653571495441
"ENSG00000168237",0.362968253194012,0,0.00785413629233145,0.000772355581814576,0.00217988281004738,0.00151516969059792,0.00490593836156457,0.619804264069632
"ENSG00000168242",0.0820587214830874,0.801226479907031,0,0.000428428076250902,0.000475410528992288,2.52561435374178e-13,0.00234823396238326,0.113462726042003
"ENSG00000168243",0.318674880894006,0.381099729650954,0.00400887237061874,0.0213021717934955,0,7.33215491617235e-15,0.00212027246967531,0.272794072821244
"ENSG00000168246",0.19105213691146,0.62023192489841,0.00517840057427407,0.00100318982828163,3.15562174001404e-11,0,0,0.182534347756018
"ENSG00000168255",0.42301344558578,0.0476155801288018,0.0109879327412426,0.000101223301005851,0.0116087616878398,3.11572548228524e-11,0.0010035897346008,0.505669466789572
"ENSG00000168256",0.312852442990082,0.501502164103255,0.00721064872482952,0.00200089663371292,0,0,0.00220289364277727,0.174230953905343
"ENSG00000168259",0.496104995934128,0,0.0111335002111561,0.00124054301603715,0.000414718795268172,0,0,0.491106242043411
"ENSG00000168264",0.325300834526341,0.267658365260129,0.0228353013587865,0.00541368421295219,1.03614865785341e-13,0.00157656012640058,0.000816989135264726,0.376398265380022
"ENSG00000168268",0.139127841775687,0.798955470436445,0.00116388017671593,0.00334719157316594,0.000866980539298583,0,6.97950468093102e-14,0.0565386354986178
"ENSG00000168273",0.391988641607707,6.86556222498447e-10,0.00189664586043225,0.00524688956509378,1.34986789264991e-08,2.98021848602138e-10,0.000542394631687926,0.600325413851822
"ENSG00000168274",0.227534066736654,0.651499811225752,0.000752630834213145,0.00423590397678,0.00251693085345741,2.43183094585509e-12,0.00010485363553405,0.113355802735178
"ENSG00000168275",0.533290657384684,0,0.00896859645948534,0.00775827876707987,5.15209550578658e-12,1.74641191609459e-11,0.00178540589639366,0.448197061469741
"ENSG00000168280",0.500944413367602,0,0.0107253356105723,0.00469199528939469,2.4351407096305e-11,1.74899840914005e-12,0,0.48363825570633
"ENSG00000168282",0.233828152397222,0.496489977379498,0.00674005538272738,0.000430077857144103,0.0125312651969006,0,2.51373256156217e-12,0.249980471783994
"ENSG00000168283",0.34143647452167,0.27838005375452,0.011881881209985,0.00207574875185537,1.1150358647935e-10,0.000927807850482087,6.05299955190803e-11,0.365298033739454
"ENSG00000168286",0.544777323320328,0.077127763130707,0.0078106476216697,0.00536723374062821,0.0156477096040737,3.3251237043225e-13,0,0.349269322582261
"ENSG00000168288",0.466974592927232,0.174800219192581,0.00769506563250228,0.00628992055295413,0.00321408612966805,7.8496257662947e-15,0,0.341026115565055
"ENSG00000168291",0.517503006517203,7.00655232780764e-08,0.0103831814157786,0.0107242990549982,1.26846772634082e-10,1.59632575352867e-12,0,0.461389442818054
"ENSG00000168297",0.274879812514922,0,0.0168210771480143,0.0195542957253949,0.00169678476278416,0.00123995477981086,0,0.685808075069074
"ENSG00000168298",0.689592536058298,0.136665152793329,0.00207407172321456,0.000987040316356405,2.74217221095984e-13,0.000653307919009818,0,0.170027891189518
"ENSG00000168300",0.306649244128059,0.239707057508414,0.0153131182365792,0.00135916791597488,0,0.000275215700958996,0,0.436696196510014
"ENSG00000168301",0.414770304948913,0,0.0150831294278989,0.00458738178454405,0.00347704523771077,0.00351347876459267,0,0.558568659836341
"ENSG00000168303",0.298222059961818,0.204071473997376,0.013479688364536,0.00207023954485777,1.35538196715107e-11,0.00104904996524229,7.36440550676942e-13,0.481107488151879
"ENSG00000168306",0.307536571844414,0.155387854398659,0.0287278420366694,0.00611122270027581,0,0.0085625612764315,0,0.49367394774355
"ENSG00000168309",0.178113826379967,0.608081469855125,0.0120493649470938,0.0152682533558326,0.00189954825922863,0.00476441807624343,0.00168165460364199,0.178141464522868
"ENSG00000168310",0.317479600306263,0.136703471364789,0.0204464023412091,0.0137574335707201,0.0070989539536931,0.00318421771526744,0,0.501329920748058
"ENSG00000168314",0.0822843449854588,0.75792569607494,0.00488464058307415,0.000298322472232316,0.000112882176964265,0.000290132053082668,0,0.154203981654248
"ENSG00000168329",0.0685667646114238,0.330993658262448,0.0324054419652781,0.011368933303057,0.0100468633828511,0.000220104300229452,0.0265544068981727,0.51984382727654
"ENSG00000168348",0.338461951542592,0.154201231586209,0.00100146570078152,0.00220291719644556,8.46103989078638e-11,0.000766367729406983,2.88288654770144e-12,0.503366066157072
"ENSG00000168350",0.437275526672376,0.233937142890551,0.00882800813543313,0.000343480910868861,1.98769697967269e-09,5.04708561618795e-11,0.000836493583293506,0.318779345769309
"ENSG00000168374",0.512567068604683,0.156413635416559,0.00643862743037021,1.02035387822854e-06,0.00258605209511392,0.000417510902733825,2.61126039556484e-12,0.32157608519405
"ENSG00000168385",0.437049420584682,1.30450768612931e-12,0.0195790979014686,0.00227320568169095,0,0.00492855721412613,0,0.536169718616727
"ENSG00000168386",0.293694067625038,9.06991883803554e-10,0.0183485807567108,0.0307956600719684,1.3499329526791e-11,1.2563025181885e-12,2.80794435761897e-10,0.657161690343741
"ENSG00000168389",0.53502412810639,0,0.0168963531386598,0.000206875853375669,2.95728467563171e-15,0.00134003709063773,0.00341027233861764,0.443122333472316
"ENSG00000168393",0.359587337652064,0.363238412991673,0.0182061970202759,0.00059014836381219,0.00600303665401472,0.000515334086906875,0,0.251859533231253
"ENSG00000168394",0.297001962726083,0.247360018054586,0.0159241334156656,0.00751435335051153,0.0111662691398008,0.0045887390669171,0.007852163181103,0.408592361065333
