"","Period","`Mito Ratio`","Regions","RIN","`Age (Numeric)`","`Mapping Rate`","`rRNA ratio`","Diagnosis","`Total N Reads`","Sex","Residuals"
"ENSG00000166454",5.19798348398625e-14,0.755634061913074,0.0269460050473053,0.0529647451706617,0.000871093044061703,0.00329031498825786,0.00254118165298374,0.00612718914641874,8.14421643070766e-06,0.00518528209672504,0.146431982724029
"ENSG00000166455",0.476698316354234,0.318090150048848,0.0408497450983996,0.00360734229810002,8.74559549107272e-05,0.000613597620532166,0.00132488884570998,0,0.0003305787658621,0,0.158397925013403
"ENSG00000260643",0.400621798289669,0.184174278319886,0,0.0132497260447323,0.000461534419991226,0.000923255313992053,0.00159922679036484,0.000647928802945811,8.09284009472914e-05,0.000231752108365371,0.398009571509107
"ENSG00000140905",0.155984636744527,0.199245836934709,0.170616190405916,0.0230776056580735,0.00196789276073512,0.0171510389849962,2.43152070921706e-06,9.80218562956847e-12,0.000118100483564678,0,0.431836266496967
"ENSG00000280182",0.411894251455838,0.0911369817152413,0.272455659243298,0.0347139541302628,0.000214334586381939,0.000359831784293554,0.000144448807910042,0.00289219602089245,0.00022117624134258,0,0.18596716601454
"ENSG00000260495",0.12554266357443,0.304046494731061,0.238285327386401,0.0751169604333556,7.14236951198576e-05,2.41582097575661e-06,0.00202997294781582,0.0106432259075607,0.000529073716132081,1.29975154336085e-15,0.243732441787146
"ENSG00000261609",0.0836245087096524,0.695505436592863,0.00612815615778427,1.0058512808073e-05,0.00606854813901583,0.000857855648993425,0.000570088254732333,0.0119968418900722,6.72237961398152e-05,0,0.195171282297938
"ENSG00000153815",0.111056928098439,0.316910585049186,0.130724449982478,0.0717546035514153,0.00468706884058304,0.0116101249317203,0.00510107675048054,0.00214425449416742,0.000456435757369042,0.000896979648488318,0.344657492895673
"ENSG00000279476",0.00691096803938832,0.392507842201463,0.140976014945654,0.142711473844625,0.00139614659171535,0.000720579012586929,0.00537138476642624,0.00225115679403302,0.000755232917567604,0,0.306399200886541
"ENSG00000277255",9.60238200779645e-14,0.144161014141576,0.0281790462858018,0.0580454891611663,0.000124222629983474,0.000305195363865266,0.00903603995150031,0,0.000251182305367875,0,0.759897810160643
"ENSG00000275109",0.0165779932703476,0.0102531461522192,0,0.0419283043315771,0.0108752493510778,0.000512478573389639,0.00527176302888317,0.0304680029887166,0.000489850436466352,0.00779559957560529,0.875827612291717
"ENSG00000279841",0,0.298725059238073,0.11593030487774,0.201807804087059,0.00230869463447939,0.00529241436972882,0.000314029579532104,0.0165722574411392,0.000694288594994339,0.000869909482965386,0.357485237694289
"ENSG00000135698",0,0.790232678514663,0.0176765692788307,0.00341828405901804,0.000292213809492977,0.00871421653715408,0.000702366842375534,0.000589807598859857,0.000944323042678906,0.00359107477255436,0.173838465544373
"ENSG00000140945",0.339500098056108,0.205512108978343,0.239170634453369,0.0126594857915829,0.0117861157694145,0.00164225142361638,0.00427386743480172,0,4.87602299490261e-05,0.00069176062002357,0.184714917242791
"ENSG00000277387",0.044167036226727,0.165444245522156,0.0518155245198179,0.0475404459755612,0.00131880036893809,0.00433305539588737,0.00330624251565174,0.000800865629369221,0.00306743251306839,0,0.678206351332823
"ENSG00000280044",0.0484507857073328,0.181590155581299,0.0794086428232108,0.0312291383519262,0.000377174401183985,0.00476996793102783,0.00920862121644541,5.01200660514943e-12,0.00342649359429453,0.00225403150097419,0.639284988887294
"ENSG00000263785",0.0358964102879327,0.148265893944585,9.94930747569303e-12,0.0202535590619597,0.00212284198550443,0.000807751253495749,0.0103332572160708,0.00460876678872758,1.11624938129785e-05,0,0.777700356957962
"ENSG00000260788",0.325742593480943,0.020977099803919,0.0121547626811288,0.00384493795184178,0.0882705014782765,5.35367684388214e-07,0.00130508411860791,0.0131692435714174,4.38637900656484e-05,0,0.534491377756116
"ENSG00000230989",0.223909898685312,0.36163669991278,0.0810054339565415,0.109209195652945,0.0856585262648263,0.000410959109857032,1.85767424691878e-05,0.00904189050426049,0.00038772384317743,0,0.128721095327831
"ENSG00000103150",0.128888904557542,0.367708269887061,0.0326125944648432,0.0595968791533097,0.000681691841200445,0.0311564853815366,0.00681474481057685,0,0.0013718687929108,0.00518463258524879,0.365983928525771
"ENSG00000103154",0.632788465212271,0.0677510115010088,0.0696378655261954,0.000304030820293838,0.00440167214297722,0.000988489283355222,0.00162424415504937,0,0.000442570901256658,0.00185363091668963,0.220208019540903
"ENSG00000140943",0.0625539354327553,0.817937829111498,0,0.00700143531105434,0.0120120824537504,0.00383872717786568,0.0015645791846647,0,0.000309276558815883,6.22751438156169e-17,0.0947821347695958
"ENSG00000274677",0.00840248930311342,0.360833121984257,0.0352227650041855,0.0453014305019303,0.00823698865729456,0.00108568092685067,0.0155289364246754,0.000813697147232271,0.000514513329053474,0.00434537727426418,0.519714999447143
"ENSG00000103160",0.660637162116577,0.207413848879856,0.0110742420297345,0.041218502509972,0.00110033309338861,0.003628210249439,1.37088344051881e-06,0.00437192106753717,1.14623071355736e-05,0.00270352939868388,0.0678394174642355
"ENSG00000154099",0.378799174182327,0.0434162163775618,0.290372496075408,0.00298953637416365,0.0152274452952866,0.00182818679636076,0.00146264245495097,0.00037947493472811,0.000585751314002654,0.00167556888370173,0.263263507311509
"ENSG00000103168",0.384325205712361,0.22616926217071,0.0220866872204875,0.0202148406720391,5.04950081271379e-05,0.0314533431431853,0.000508862071457813,0.000411802885602503,0.000130843771250608,0,0.314648657344778
"ENSG00000064270",0.00566206277334959,0.275903440003436,0.0754135591355948,0.00957540747549537,0.0156488075235207,0.018949780145112,5.40971323151301e-07,0.0210617127616652,1.17816025127091e-05,8.80692588943494e-11,0.577772907519921
"ENSG00000261286",0.173439022919454,0.211070806280143,0.138545133320058,0.0471782846808202,2.25053029726869e-06,0.00325859530982335,4.85866262977711e-06,0.0024543166676475,0.0011944264640072,0,0.422852305165119
"ENSG00000140950",0.411538866366711,0.345349923054268,0.0670968653418,0.00836111089927507,0.000886427726339805,5.84081518967927e-05,6.80996421743581e-05,0.000827332935082829,0.0012135634604469,0.000520677235120258,0.164078725186885
"ENSG00000103187",0.796587981626273,0.0483538712655397,0.0134980472325045,0.000527887759076237,0.00548406738159659,0.0135406005021605,8.06843067759966e-06,0.000488459786275259,0.000166550005685678,0.000952413193531987,0.120392052816679
"ENSG00000135686",0.284840622986099,0.459304517616751,0.0554090618987779,0.0107691377512219,0.0137633328061853,0.00543404215431031,2.16938990701728e-05,0.00671136251028571,2.10382376676839e-06,0.000126969218089815,0.163617155335442
"ENSG00000103194",0.380761871748418,0.505773725403345,0.0213082169923935,0.00835617175807266,0.000100634545286662,0.00117387659987566,0.00641767437941458,0.000835663145797366,7.0461829718505e-05,6.08484285880046e-05,0.0751408551690903
"ENSG00000103196",0.223150481683225,0.0442449484775534,0.00455775367390514,0.016153326183299,4.92103861642173e-05,0.0214457530279723,0.00834033593018018,0.0137796712258724,0.00116361245447862,0.0157137411565441,0.651401165800806
"ENSG00000260859",0.240867661438751,0.0208623720295472,0.0351999545704239,3.05461161834458e-06,0.00292637970908442,0.0102350128276178,0.00948547748668661,0,5.81434678586127e-07,0.00941857663370278,0.671000929257889
"ENSG00000153786",0.0677873442912569,0.756839653376584,0,0.000274907563509327,0.00451539536980683,0.00477351913939311,0.00417866805529918,0.000337264273573492,1.13739111024868e-05,0,0.161281874019475
"ENSG00000135709",0.654600472951122,0.161216931232038,0.0201638174473324,0.000114792815088996,0.0058928032997314,0.000650401396219676,0.000435687532888746,1.38308014389469e-14,0.000189491021755666,0,0.156735602303809
"ENSG00000131149",0.53851884797645,0.220483459763291,0,0.0336711496443962,0.00328461847571972,0.0030302955827156,0.000495524419596679,0,0.000373155553342565,0.00101592470553207,0.199127023878956
"ENSG00000263968",0.603517034801923,0.074548169010162,0.027983972087945,0.0433822334453251,0.00520062668816791,1.67748003564042e-05,0.000609242372102083,0.00698791818464036,9.44918112753281e-05,0.00198131964097036,0.235678217157132
"ENSG00000131148",0.301711633914313,0.454571983767497,0,0.0160078198687094,0.0199602234861476,0.00922798038605378,0.000400200439708719,0.00202105379825996,0.000195401284689993,0.00132580479234482,0.194577898262275
"ENSG00000252311",0.0946182080836172,0.136373390178972,0.0384070378145617,0.00915383646153766,0.000886130073688117,0.000196553134798214,0.00138187687486094,0,6.06281009364878e-05,0,0.718922339277028
"ENSG00000131143",0.310945237428176,0.27435700589567,0.195540109371986,0.0525946465555845,0.0100895922755381,0.00343879542359136,0.00152297789138894,0.0128399016957871,0.000116239889816776,0.00150338883745469,0.137052104735006
"ENSG00000140968",0.528326878342342,0.0681653251205169,0.120529951080581,0.034329728874344,0.00196404673969033,0.0122349828651769,9.07111322344962e-05,0.0143451704705075,0.00111726385142978,0,0.218895941523177
"ENSG00000274134",0.192760378716813,0.0418378899260866,0.0812306298626932,0.000403825739221917,0.000560981702548266,0.00149834403489174,0.00147683146630737,0.00196224230750394,8.0201794795994e-06,0,0.678260856064455
"ENSG00000103248",0.452906488805862,0.368551254582152,0,0.00340656428344062,0.00544583365282938,0.00937391941405386,0.00321311282335132,0.000998216344172551,0.000340407347955381,0.00038823543979507,0.155375967306388
"ENSG00000103264",0.0872343485555289,0.555442905223973,0,0.0240940790427839,0.00289982876571638,0.0105991883352195,0.00375799191085386,0.00509743347592639,8.53313499032734e-05,0.00136690680795488,0.30942198653214
"ENSG00000140941",0.509695058718861,0.291345122971007,0.0992611720148274,0.00184534778293485,0.0159598489498888,4.67458923131079e-05,0.000196929721889845,1.29712677767818e-13,0.000100741473564627,0,0.0815490324745831
"ENSG00000140948",0.535011730883164,0.260894629063264,0.0228099703496984,0.0474028862585188,0.00535836456562583,0.00255917557204695,3.05104283957487e-05,0.00656837796614579,0.000483828370657456,0.000786473559688952,0.118094052982794
"ENSG00000260750",0,0.356931677484691,0.0161627750485621,0.0387408687729259,0.0113044257344613,0.000916649087049936,0.00274905931303313,0.000462624722680589,0.000875001306356123,0.00259615506101759,0.569260763469223
"ENSG00000269935",0.431840895467645,0.0501378333853111,0.0884353443842073,0.0165034245095947,0.0318398799960579,0.0022584121635581,0.000203321213828533,0.0043908940476808,8.07137283621732e-06,0,0.37438192345928
"ENSG00000154118",0.436943682457922,0.164609925399433,0,0.0214408445673812,0.00314097888740193,0.0178127728435217,0.00187382925109698,0,0.000442249985586601,7.72561142457775e-13,0.353735716606884
"ENSG00000104731",0.112308561926076,0.544848927632809,0.0332021488446343,0.0477522675960295,5.97076124403553e-05,0.0248072638582967,0.00040075749939335,3.65124722101769e-13,0.000659142473661658,0,0.235961222556293
"ENSG00000260671",0,0.187883709731946,0.0201478271143698,0.0686338450317408,0.00205751353529893,0.00445414011796985,0.00148249570155329,0.000877090269242406,0.000766164321730004,8.93292008434721e-13,0.713697214175256
"ENSG00000103257",0.046836450748239,0.30437735085307,0,0.0786694343059365,0.00551391787088239,0.065944953638745,0.00184461909881532,0.00522808468027645,0.000417833467389864,0,0.491167355336645
"ENSG00000278598",0.0395738723475656,0.0240006860946591,0,0.00495780013603321,0.00459231239722182,0.000574033612685147,0.00674868440011226,0.00282518500996701,0.000740956223956347,0,0.9159864697778
"ENSG00000260443",0.138776435179094,0.0455783531980177,0.0415307262364047,0.000418122094084191,0.0020782495502507,6.10301389572558e-05,0.00191950137813832,1.2081327286026e-12,0.00061449216549431,0,0.769023090058351
"ENSG00000172530",0.317885297596733,0.330991915671471,0.0197694918758731,0.0356863488167696,0.000310473448364343,0.0148478600537816,0.00113825400231116,0.00296739575966829,1.12216429452953e-05,0,0.276391741132082
"ENSG00000261193",0.458333241881369,0.0481901729167648,0.189863735999113,0.0068415543988923,0.0118320024298924,0.00583186341408703,1.97102750164085e-05,4.79651289771229e-11,5.32227722516739e-06,0.00107529894729426,0.27800709741238
"ENSG00000260166",0.534717798046316,0.0416013055130482,0.122080389063167,0.00102516776227174,0.0239471597510813,0.00022487337914375,0.00194984131427542,0,6.53945240674756e-05,0.00281958404437507,0.271568486602254
"ENSG00000205037",0.387505843723296,0.0795277721365947,0.149175521136084,0.0161309278017989,0.0263072966503773,0.0108495845837609,0.000508079375791431,0.000643698641458386,1.70395942338642e-05,1.31566192205551e-11,0.329334236343448
"ENSG00000225614",0.441371328872888,0.0637985684167011,0.0556649216714766,0.0918854267110157,0.00853640401092274,0.0505409535129258,0.000385192477204226,0.000919713117647591,0.000117915396081178,0.00632605761978304,0.280453518193354
"ENSG00000261744",0.364141481671613,0.178319715919629,0.0274808099645537,0.05469043417034,7.48086620572969e-05,0.0150173453541701,0.00137411008900774,8.18513298951568e-13,1.40922998069587e-06,0,0.35889988493783
"ENSG00000158545",0.31670715318056,0.397005823094498,0.0212505221627696,0.0321005520548559,0.00704858219650623,0.029855898087634,0.00705660682181353,0.000359224825015552,0.00146542674956727,0,0.18715021082678
"ENSG00000051523",0.0767935636962245,0.051513154057542,0.136414521875604,0.0247033439102654,3.6203089310009e-06,0.0827141374068375,0.0026667604367509,0.00967225040365607,0.000674521205887659,0.00098736128340617,0.613856765414895
"ENSG00000167508",0.521709358727864,0.220026745368874,0,0.007497113405885,0.0406416829666813,0.0141003489473008,0.00185232311297141,0.00241786940703219,2.21684787197705e-05,0.00121945906166095,0.19051293052301
"ENSG00000260630",0.358739470965553,0.271840860086439,0.0136157623844124,0.0121475281227202,0.00570026951503764,0.00489372927509593,0.000579461071153705,0.00364601741323907,4.05667204549109e-05,0.00107872283737482,0.32771761160852
"ENSG00000158717",0.0118094436990742,0.414985950579335,0.00423545707615514,0.00545405192332472,0.0033447542996219,0.110395304258513,0.00550470669112445,0.0152849540656147,0.000809159220897261,0.00443744962623519,0.423738768560104
"ENSG00000174177",0,0.536917987742448,0.0342982951927821,5.96194390191346e-05,0.00698147440802102,0.0347585407784094,0.00619490542234005,0.0174504754686298,0.00065854820536828,0,0.362680153342982
"ENSG00000103335",0.588369097496841,0.0548086855879324,0.00670479800224092,0.00178754201686407,0.000502390772146222,0.0863335048922207,0.00305649545511786,0.00188358314250704,0.000108523986526522,0.000248362137216756,0.256197016510387
"ENSG00000198931",0.00296234518297643,0.13908872924682,0.118554224040023,0.0875239735947702,0.0246086291705487,0.066858525025512,0.00146005143691535,0.0229501362099257,0.000132716941985743,0.00580857403491454,0.530052095115608
"ENSG00000141012",0.0432689987197352,0.397821128828839,0.0187216361741539,0.0853155062783004,0.00281827873599882,0.0323071006839384,0.00256419408673646,2.65394097428965e-14,0.000562733714167668,0,0.416620422778104
"ENSG00000167515",0.131580699498462,0.415360440366504,0.0905778410556641,0.0975851117415466,2.18749839018001e-05,0.00425319609255652,0.00464447384834325,0.0203175036812095,0.000204057354288584,0.000503796149916449,0.234951005227608
"ENSG00000129993",0.215572590673707,0.17972557067272,0.0142278906933841,0.154405604863713,0.00250050127189997,0.026357260016593,0.000809484694821856,0.00665704469224724,0.00148935154695108,0.00264341319123828,0.395611287682725
"ENSG00000256982",0.0338439435138596,0.342711099324236,0,0.0288269527178113,0.088463024268782,0.000761232831678236,0.000437028105343077,1.56082566621394e-12,1.02924368513583e-05,0,0.504946426799878
"ENSG00000176715",0.0695705533611976,0.562548613646108,0,0.036197172102586,0.00281250255138324,0.0309634096545543,0.0132874278908642,2.38045215405093e-12,0.00218202984067567,0,0.282438290950251
"ENSG00000259877",0.579969411958018,0.228889571988857,0.0282792454539327,0.00556753198004556,0.000693256106956337,0.00478057296825491,0.00148820672577222,0.000150352251175637,0.000141859290080946,7.88284491771365e-13,0.150039991276118
"ENSG00000170100",0.510822293140722,0.404498576863173,0,0.00109905589639772,0.00152388474126828,0.00130670258125471,0.000686390497688433,0.000380644146774621,5.42409611188463e-06,0,0.0796770280366093
"ENSG00000167522",0.0408469594709158,0.482084315929691,0.0399190862824671,0.146648068982919,0.00127672258034056,0.0325623415096588,0.00232090882719857,0.000590163699578708,0.00347408689672257,0.000933313340758425,0.24934403247975
"ENSG00000261574",0.0592982466895866,0.373807963073957,0.167715263649998,0.0947643861481133,4.34157657366016e-05,7.93827010619792e-05,0.00340167081866754,0.0133235865528172,0.00137067668510436,0.00154739227041399,0.284648015644544
"ENSG00000261692",0.0130116890226642,0.261495580824686,0.0907491848954495,0.116625217368561,0.000351518839635927,0.000830689704618246,0.00101381031929134,0.0129021079879814,0.000413969957986887,0,0.502606231079126
"ENSG00000197912",0,0.743854709676034,0.00674041326664843,0.00347606667134949,0.00260304378606949,0.0228953162101682,0.00878370003321068,0.000802968932872496,0.000830763110459574,5.26612464018415e-05,0.209960357066786
"ENSG00000274627",0.0463352190275567,0.456087327621312,0.0295646207752222,0.0527327580705158,0.0127750406455015,0.00682832002062506,0.0015632857783314,1.75147368112012e-13,0.00182295873862367,0.00289266276918859,0.389397806552948
"ENSG00000167526",0.842080820667498,0.0509079744798055,0.0233283330753877,0.00569437075723872,0.00156355817612092,0.00876822763375881,0.000620970612829864,0.00089988680488144,0.000465198867904667,0,0.0656706589245748
"ENSG00000178773",0.517072054343623,0.122706290670983,0.0226116535473837,0.00235824288681327,0.00706207434833168,0.000312325041670622,0.00120998545146329,4.23026451737902e-13,3.67282445289747e-05,0.000665183645312042,0.325965461819467
"ENSG00000131165",0.0713205365486708,0.504460216867502,0,0.001322821942372,0.053018254777743,0.0490848172344877,0.00354792515014129,0.00188104328354351,0.000243025899535824,6.1039942005438e-15,0.315121358295997
"ENSG00000167523",0.416455896057542,0.333828139434925,0.0219913418940849,0.0256613352473666,0.00215365393487966,0.00602009264423224,0.0009397229896854,3.34730675821625e-14,0.000214503246955105,0,0.192735314550295
"ENSG00000185324",0.0873108574220114,0.50332023023921,0.0301563188521305,0.0444956851948137,0.00174656620768133,0.0190246287167986,0.00362189727574738,0.00137576134248078,0.000491305306973633,0,0.308456749442152
"ENSG00000275734",0.186776739016528,0.111944634555657,0.129019452861847,0.0493625022068,0.00877604261713323,0.00294879850960252,0.00330259600935482,0.00761578350844048,0.00108012263052699,0,0.49917332808411
"ENSG00000158792",0.330096472563785,0.158262161141672,0.0506355474745208,0.00243359334668958,0.10399086805434,0.0272310123100744,0.00272209784027427,0.0215056102522063,1.20076626765661e-05,0,0.303110629353761
"ENSG00000075399",0,0.442900104069797,0.0775658358827799,0.0462129788806203,0.00102615528276513,0.057736239887555,0.00947279780189756,0.000727006750554608,0.000572426707200989,5.7479218188205e-15,0.363786454736824
"ENSG00000158805",0.0140813391600019,0.529395828517841,0.0204650139973316,0.0465475880552402,0.00698638990986557,0.0353282823821147,0.00834098615678384,0.00337984435829186,0.00164952051081324,0,0.333825206951716
"ENSG00000187741",0.713829854065621,0.0834967424834433,0.0205338083763421,0.0109522112314959,0.00603009112625764,0.000721392410956583,0.000236482972707437,1.31309194599607e-12,0.000289474293016982,0,0.163909943038845
"ENSG00000204991",0.455531098296881,0.209218244339506,0.0926638779927035,0.018662228452437,0.00166797347303215,0.00620563655645489,0.00191214165119666,6.9744505504621e-15,0.000209582289592531,0,0.213929216948189
"ENSG00000141002",0.0459611677564625,0.652716915786558,0.0165499106173155,0.00407165292145455,0.000662468475590227,0.0322401606208967,0.0113608123077826,4.30344657071738e-13,0.000913573842052758,4.53273227616791e-05,0.235478010348695
"ENSG00000258839",0.453858880120941,0.148170406187915,0.0248721216395434,0.0468700293486987,0.00732409862476429,0.00460458283506456,1.92580296340516e-06,0.0178929819139342,0.000659384034046445,2.8961730394044e-05,0.295716627761734
"ENSG00000258947",0.897997405899396,0.0281096482657803,0,0.000144497201020044,0.0136557277021597,3.13635845759504e-05,2.74027860445315e-06,0,5.41916377461743e-05,0.000149950807297265,0.0598544746234202
"ENSG00000140995",0.174462795483829,0.522799728132451,0.0815938393347616,0.00102594770340086,0.00238228140569622,0.0238980832669612,0.00769278808013619,0.000157437428940699,6.78970722099625e-05,0.000816127783111157,0.185103074308502
"ENSG00000177946",0.082919862745203,0.655231129817559,5.81315811546691e-12,0.0196382136850374,3.1716179527672e-05,0.00505425094064876,0.00863090887155474,0.00979948783020365,0.000104914548585738,0.00108281362386767,0.217506701751999
"ENSG00000223959",0.161930598328694,0.466467311966863,0.0421913951104552,0.0479477159734642,0.00471197606675353,0.013541800041899,0.000359793779217346,0,6.17744626603713e-05,0.00228290657481081,0.260504727695182
"ENSG00000003249",0.00938981611261301,0.116571883854752,0.424421514327362,0.00574498681278682,0.00645197570148531,0.0146224050967691,0.0122614270168785,0,1.27436318286851e-06,0.00137134215775774,0.409163374556413
"ENSG00000141013",0.0621738733201991,0.455568187386303,0.0729630085869105,0.0437145111910102,0.000761084451279991,0.019071279314537,0.00260184980774923,0.00106342713298087,0.00236910218279411,0.00240852847912701,0.337305148147109
"ENSG00000272636",0.0720724902573261,0.0733647744938016,0.290605575369082,0.0290798369636758,0.00520918930212861,0.00934112273521332,0.00179101497034122,3.10138399706727e-11,6.78076010335813e-05,0,0.518468188276384
"ENSG00000262061",0.382616038447933,0.028916325455059,0.240788462322773,0.00642367273151557,0.00509329254453009,0.00172712465242989,0.00463160998867045,0.00986592657462808,0.000156063318623246,0.00263434763914745,0.31714713632469
"ENSG00000187624",0.0558102534075792,0.172743467822874,0.0465200032181107,0.00322831137040482,0.0107011219877306,0.000743560912635867,0.00774536079040607,1.76755411365125e-10,0.000636313981106457,0,0.701871606332397
"ENSG00000183688",0.602895588649461,0.0275066245771579,0.00891028967638121,0.000913321489911229,0.000297063441477235,0.00715925592235203,0.000415916716189318,2.91587522601566e-13,0.000887905633915536,0,0.351014033892863
"ENSG00000141252",0.309593796780664,0.452317705868421,0.0219281487539361,0.029092199283179,0.00227397140730127,0.00283084505200587,0.00139233536270968,0.000597992824864284,0.000148168897947553,0,0.179824835768972
"ENSG00000244097",0.000415115715181045,0.22917078898078,0.0286925047618182,0.19356638457439,0.000686075831397419,0.00907352128962434,0.000190536109496121,0.00598059799735822,4.86515853635824e-07,0,0.532223988224101
"ENSG00000167695",0.672868079137365,0.128536785758914,0.0102152100715575,0.000112981235545384,0.0101296355340749,0.00690047744978309,7.48751062044626e-05,0.00166372059967671,7.84718211910198e-05,0,0.169419763285689
"ENSG00000179409",0.649647616592643,0.227973399454866,0.00155602025379349,0.00326399217274501,0.00550022440727378,0.0106009113551275,0.000886415416160241,0,0.000283751312519885,0,0.10028766903487
"ENSG00000167699",0.162082573950946,0.531626678680994,0.041697373238015,0.0881312498554974,0.00101430535732889,3.01764532446024e-06,0.00107281280053682,0.00941136741334968,0.000330611713649551,0.00237870300621198,0.162251306338146
"ENSG00000281182",0.147569518598261,0.0756195453240046,0,0.00862863131597512,0.00449102214921444,0.00324248693557994,0.0153111200673143,0,0.000193894103481359,0,0.744943781506169
"ENSG00000171861",0.0547822380131251,0.545759423101794,0.109254380005675,0.0379878489144907,0.00322558590213746,0.0043482247884995,0.00131671522723673,0.00892188751121751,7.82187550347136e-05,0.00371093139193503,0.230614546388854
"ENSG00000167693",0.814899347873683,0.0143661829321628,0.0246638264687098,0.00337553008844828,0.00308629625850828,0.0149829069965822,0.000355192637500154,8.4704633121442e-05,0.000233960397101032,0.00110881351755935,0.122843238196623
"ENSG00000177370",0.264381023425158,0.340765623279362,0.173814742314695,0.0236254403470007,1.88355759545473e-05,0.00475743810178409,0.00362206923396658,0.00384329460759415,6.93687928091234e-05,0.00170443501181881,0.183397729309857
"ENSG00000159842",0.46769534113353,0.277692605262224,0,0.0183853075478131,0.00386034168849541,0.0139767495072713,0.00518512556360579,5.77924051177563e-13,1.41242762285058e-06,0,0.21320311686886
"ENSG00000264429",0.0882753092939493,0.094283827775281,0.0218654005979175,0.091747416604844,0.00656258903605086,0.0509407416451777,0.000236981025913079,0,0.00298004053231678,0.00258201065735764,0.640525682831192
"ENSG00000235361",0.118400080399602,0.162625870815142,0.0407221434166695,0.00373343240945531,0.000268145518150968,0.00117131878156902,0.000534792272387108,0,0.00173916501740869,0.00694365417543796,0.663861397194177
"ENSG00000108953",0.0500941877507079,0.596137939373623,0.0216381435022473,0.106411497181863,0.00675911609341661,7.22830038535043e-05,0.00114110920379452,0.00412521134383534,0.000652491715464148,0,0.212968020831194
"ENSG00000167193",0.237641762013329,0.618245971648678,0,0.0263811194256966,0.025084818947968,0.000302943338404241,4.68396324612004e-05,0.00216090390544477,0.000241123170280967,0.000191291746337674,0.0897032261713992
"ENSG00000197879",0.321836167496377,0.140132397767629,0,0.0100714375906746,0.00048479773254323,0.075321389767127,0.00869656069064756,8.27531592734077e-12,0.00259508597924846,0.00339844304424611,0.437463719923231
"ENSG00000132376",0.0465481444318323,0.390468545446943,0.00410735360105894,0.00312448050067237,0.00211961550361228,0.0329802139120163,0.0027499982396278,0.0057658983315595,0.000547370172289336,0.00058101391602013,0.511007365944368
"ENSG00000236618",0.426520121777469,0.111339051698364,0.0348881791227105,0.0742612995829869,0.00276811515554492,0.0138649071909931,0.0040127236492573,0,0.00211222974264466,0,0.33023337208003
"ENSG00000174238",0.564916248101181,0.282320257100609,0.0488083825302116,0.000650835508765398,0.000103726468586366,8.95189192066077e-05,0.00196996112139538,0.00224291040368134,0.000140650885968854,0.000413008366582046,0.0983445005938128
"ENSG00000167703",0.182370502092488,0.30935939731474,0.0740635541823181,0.00877657600276167,0.000349278898895855,0.0361020110091997,0.00285178884057854,0.00164506462864821,1.30990994645845e-05,0,0.384468727930905
"ENSG00000243704",0.0215531076491266,0.162446197593958,0.0199629593412866,0.0400644759190955,0.00208930678737213,0.0149888276646407,0.00201016713368965,0.0107608727298762,2.25889390465021e-05,0,0.726101496241908
"ENSG00000074660",0.288796516194903,0.12199265626593,0.0594284432150557,0.00010244153574578,0.00515486456070812,0.0817484073925496,0.000223974972617478,4.56090108539417e-05,0.000306327494648415,0,0.442200759356988
"ENSG00000167705",0.383867519658874,0.00954219605127524,0.264311943387112,0.0145206599515869,0.0357758056247112,0.00855553838203639,0.00118336008026809,0.00662860796808678,0.000115669932959502,0.00101686438503006,0.274481834578059
"ENSG00000174231",0.019885213158184,0.68774171285501,0.0064811005171322,0.00256536066735818,0.0265961114593883,0.0142905587547349,0.0166601680786178,0,0.000163491996460731,0.000473081417832028,0.225143201095282
"ENSG00000186594",0.72342493510194,0.079227009834579,0.00290617374544648,0.0170890265053152,0.00392672999801525,0.000187324621932704,3.14086877096506e-05,0.00272133828807337,0.000123442629573929,5.51892134747268e-05,0.17030742137394
"ENSG00000167716",0.0160486707109202,0.437303461440915,0,0.0109286821057098,0.0176656768416005,0.116085223602504,0.00780240742772176,0.00841164212763893,0.0014428148425615,0.00107728064115934,0.383234140259268
"ENSG00000132386",0.494989909969013,0.00345717174013034,0,0.0105604406960775,0.00211060118572317,0.000705292177988805,0.00139317068152961,0.000891589069365075,0.0019785417291603,0,0.483913282751013
"ENSG00000186532",0.339112118558053,0.526653325922218,0,0.00324601406698571,0.00268091275132492,0.00310990686567584,0.00147910560898547,5.5771259818614e-05,0.00018790659119453,4.31338995339579e-17,0.123474938375744
"ENSG00000132383",0,0.616254642425974,0.0367296007882903,0.0277209175304311,0.0837431945104096,0.00102269534629645,0.000255185134781642,0.000575569380603118,4.43063947870546e-05,0,0.233653888488427
"ENSG00000108958",0.21121053977304,0.0567668344131392,0.0939558007500374,0.0527239077298072,0.00690456414097438,0.000633455906650688,0.0103101751019801,0.00864269378922218,0.0183985754300377,0,0.540453452965111
"ENSG00000185924",0.071646361912554,0.220143420157396,0,0.0101449817241499,0.0542960043031445,0.00639181239800854,0.0022069436328186,5.31521856519998e-12,0.000234643650926367,0,0.634935832215687
"ENSG00000262869",0,0.177391925292449,0.0115860943101103,0.158193134588885,0.00273217895563618,0.00143554740014578,0.00783196283587959,0,0.000101934743757834,0,0.640727221873136
"ENSG00000108963",0.061989548106218,0.54972194430504,0.00890008953855542,0.0234920666971221,0.0167152871593702,0.0131204419193035,0.00859798279315376,0.00433091073776946,0.00106867822650408,0,0.312063050516963
