"Structure","Cell Type","DonorID","Regions","Structure Acroynm","Age Interval","Major Cell Type","nCount","nFeature"
"Thal","Thal-OPC","510_donorID","Subcortex","DTH","13-15pcw","OPC",7550,2872
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",12092,4199
"Thal","Thal-ExN-3","510_donorID","Subcortex","DTH","13-15pcw","Excitatory Neurons",2459,1646
"Thal","Thal-CycPro","510_donorID","Subcortex","DTH","13-15pcw","Cycling progenitor cell",5625,3011
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3314,2061
"Thal","Thal-RG-4","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7533,3034
"Thal","Thal-RG-3","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6084,2971
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7169,3325
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6414,2843
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6183,3080
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",4031,2252
"Thal","Thal-RG-4","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",8223,3424
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3689,2276
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5769,2732
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",4486,2415
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6603,3239
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4040,2132
"Thal","Thal-RG-4","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",15582,4821
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4815,2434
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3538,2130
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5818,2850
"Thal","Thal-RG-4","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4385,2413
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4319,2324
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5814,2776
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7418,3092
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5473,2581
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5284,2324
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5824,2980
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7896,3460
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6459,2916
"Thal","Thal-ExN-1","510_donorID","Subcortex","DTH","13-15pcw","Excitatory Neurons",14230,4805
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3736,1896
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4185,2155
"Thal","Thal-InN-1","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",4441,2358
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",9860,4061
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",2485,1553
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4715,2482
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8056,3282
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4616,2542
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",2553,1540
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7400,3240
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5920,2996
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",13398,3946
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",5175,2775
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5217,2490
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8872,3603
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8577,3741
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",9702,3715
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8001,3437
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6941,3185
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5734,2823
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",11008,4096
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5180,2717
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",8913,3451
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9930,3549
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5650,3028
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",13171,4606
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",3537,2065
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3931,2354
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",2601,1518
"Thal","Thal-ExN-1","510_donorID","Subcortex","DTH","13-15pcw","Excitatory Neurons",15053,4706
"Thal","Thal-MG","510_donorID","Subcortex","DTH","13-15pcw","Microglia",10453,4160
"Thal","Thal-RG-4","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7271,3065
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4051,2277
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",10819,3617
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",15730,4442
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4847,2343
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5894,2932
"Thal","Thal-InN-4","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6463,3068
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6844,3170
"Thal","Thal-MG","510_donorID","Subcortex","DTH","13-15pcw","Microglia",7940,3510
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7632,3264
"Thal","Thal-InN-7","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",4288,2456
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",4331,2186
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7210,3362
"Thal","Thal-InN-1","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",4608,2514
"Thal","Thal-CycPro","510_donorID","Subcortex","DTH","13-15pcw","Cycling progenitor cell",6381,3098
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",12200,4396
"Thal","Thal-RG-3","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4555,2374
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5201,2597
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5231,2694
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",8232,3176
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",3403,1886
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6582,2843
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8405,3648
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5729,2732
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3858,2320
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4809,2499
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4309,2436
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",12678,3910
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8032,3427
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5841,2634
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5644,2673
"Thal","Thal-OPC","510_donorID","Subcortex","DTH","13-15pcw","OPC",9521,3597
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7057,3356
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8174,3524
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6440,2974
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5217,2775
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4569,2596
"Thal","Thal-InN-1","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",3798,2200
"Thal","Thal-RG-3","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5504,3047
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5668,2715
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",14425,4287
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9597,3513
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",2314,1546
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4278,2037
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5121,2491
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5805,2676
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6754,2813
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",11423,4022
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",3645,1955
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4000,2288
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",8008,3296
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8863,3822
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8625,3419
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4062,2290
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5306,2611
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",3728,1877
"Thal","Thal-ExN-3","510_donorID","Subcortex","DTH","13-15pcw","Excitatory Neurons",3695,2240
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8327,3539
"Thal","Thal-RG-4","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",8321,3630
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",10411,4064
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6093,2825
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9301,3642
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",10984,3304
"Thal","Thal-RG-4","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7096,2927
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5113,2542
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",10967,3662
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5005,2555
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5491,2551
"Thal","Thal-OPC","510_donorID","Subcortex","DTH","13-15pcw","OPC",5539,2472
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5876,2851
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",4157,2151
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8095,3370
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7101,3131
"Thal","Thal-OPC","510_donorID","Subcortex","DTH","13-15pcw","OPC",3661,1831
"Thal","Thal-RG-4","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",11468,3821
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",11210,3966
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6396,2791
"Thal","Thal-InN-7","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",3884,2169
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7135,3129
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4916,2639
"Thal","Thal-RG-3","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6336,3203
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7549,3406
"Thal","Thal-CycPro","510_donorID","Subcortex","DTH","13-15pcw","Cycling progenitor cell",6886,3479
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",9526,3576
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8869,2977
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6117,2957
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",4080,2323
"Thal","Thal-InN-1","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",4945,2751
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5701,2885
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",2590,1646
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5071,2581
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4284,2299
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5029,2544
"Thal","Thal-CycPro","510_donorID","Subcortex","DTH","13-15pcw","Cycling progenitor cell",6989,3411
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",4043,2239
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3978,2204
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6759,2871
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9038,3595
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",12671,4518
"Thal","Thal-ExN-3","510_donorID","Subcortex","DTH","13-15pcw","Excitatory Neurons",5200,2834
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5911,2752
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9861,3358
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7149,2866
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",11503,4223
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9019,3518
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",4971,2366
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6858,2514
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",8571,3615
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",13256,4622
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4683,2556
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",2932,1634
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9711,3840
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",3732,2073
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7101,3267
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5587,2517
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8602,3431
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4771,2496
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3885,2125
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",10399,3994
"Thal","Thal-CycPro","510_donorID","Subcortex","DTH","13-15pcw","Cycling progenitor cell",7754,3527
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7122,3065
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6429,2981
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7834,3302
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",14220,4059
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7470,3182
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5016,2502
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7444,3393
"Thal","Thal-CycPro","510_donorID","Subcortex","DTH","13-15pcw","Cycling progenitor cell",6273,3109
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6979,2935
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5646,2596
"Thal","Thal-RG-4","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5746,2641
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",2391,1570
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6337,3102
"Thal","Thal-InN-4","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9515,3809
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5930,3022
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8654,3639
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5364,2774
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7277,2985
"Thal","Thal-CycPro","510_donorID","Subcortex","DTH","13-15pcw","Cycling progenitor cell",6565,3154
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6413,3185
"Thal","Thal-RG-3","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4344,2275
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9563,3808
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7494,2884
"Thal","Thal-ExN-3","510_donorID","Subcortex","DTH","13-15pcw","Excitatory Neurons",5226,2509
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5375,2809
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5072,2517
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",4659,2221
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4064,2420
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",10874,3598
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3923,2063
"Thal","Thal-OPC","510_donorID","Subcortex","DTH","13-15pcw","OPC",6783,2833
"Thal","Thal-InN-8","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7819,3467
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7494,3200
"Thal","Thal-CycPro","510_donorID","Subcortex","DTH","13-15pcw","Cycling progenitor cell",6468,2992
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8435,3623
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8575,3372
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7531,3297
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5539,2647
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3984,2352
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5353,2695
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7136,3302
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5403,2837
"Thal","Thal-InN-7","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5159,2973
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5250,2711
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7627,3406
