Structure,Cell Type,DonorID,Regions,Structure Acroynm,Age Interval,Major Cell Type,nCount,nFeature,SampleID
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,4246,2332,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5428,2714,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,4746,2162,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,7459,2994,993_Cer_B3
Cer,Cer-CycPro,993_donorID,Hindbrain,CB,13-15pcw,Cycling progenitor cell,6211,3167,993_Cer_B3
Cer,Cer-ExN-3,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,5459,2616,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,9263,3487,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,7909,3129,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,9114,3653,993_Cer_B3
Cer,Cer-ExN-2,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,6033,2728,993_Cer_B3
Cer,Cer-RG-3,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5272,2691,993_Cer_B3
Cer,Cer-CycPro,993_donorID,Hindbrain,CB,13-15pcw,Cycling progenitor cell,7132,3373,993_Cer_B3
Cer,Cer-InN-3,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,6413,2777,993_Cer_B3
Cer,Cer-ExN-2,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,3588,1974,993_Cer_B3
Cer,Cer-InN-7,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,3206,1936,993_Cer_B3
Cer,Cer-OPC,993_donorID,Hindbrain,CB,13-15pcw,OPC,5947,2623,993_Cer_B3
Cer,Cer-RG-3,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,9130,3367,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5597,2762,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,7644,3161,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,7549,3452,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,9385,3670,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,10257,3834,993_Cer_B3
Cer,Cer-InN-4,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,6365,2937,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,6343,2961,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,5063,2396,993_Cer_B3
Cer,Cer-ExN-5,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,4718,2712,993_Cer_B3
Cer,Cer-IP,993_donorID,Hindbrain,CB,13-15pcw,Intermediate progenitor,4855,2590,993_Cer_B3
Cer,Cer-InN-3,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,11355,4186,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,14311,3841,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,6881,2861,993_Cer_B3
Cer,Cer-ExN-3,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,4068,1901,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,6201,2937,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,4199,2192,993_Cer_B3
Cer,Cer-ExN-4,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,2960,1858,993_Cer_B3
Cer,Cer-ExN-3,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,6218,2571,993_Cer_B3
Cer,Cer-ExN-3,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,7873,2863,993_Cer_B3
Cer,Cer-CycPro,993_donorID,Hindbrain,CB,13-15pcw,Cycling progenitor cell,6000,2968,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,4567,2365,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,6134,2850,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,7903,2969,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,7098,3229,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,3895,2111,993_Cer_B3
Cer,Cer-InN-2,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,3140,1749,993_Cer_B3
Cer,Cer-ExN-3,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,5194,2579,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,3171,1772,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,4185,1986,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,12178,4088,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,5277,2609,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,4841,2537,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,10900,3798,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,4961,2630,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,6911,3347,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,5454,2263,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,6810,3044,993_Cer_B3
Cer,Cer-OPC,993_donorID,Hindbrain,CB,13-15pcw,OPC,7784,3155,993_Cer_B3
Cer,Cer-InN-6,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,4981,2439,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,7287,3173,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,6299,2915,993_Cer_B3
Cer,Cer-RG-3,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,9066,3897,993_Cer_B3
Cer,Cer-InN-3,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,8630,3647,993_Cer_B3
Cer,Cer-RG-3,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,4940,2678,993_Cer_B3
Cer,Cer-IP,993_donorID,Hindbrain,CB,13-15pcw,Intermediate progenitor,5335,2266,993_Cer_B3
Cer,Cer-InN-4,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,13326,4500,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,8141,3617,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,5475,2397,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,6405,2693,993_Cer_B3
Cer,Cer-InN-3,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,12008,3872,993_Cer_B3
Cer,Cer-ExN-4,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,4191,2421,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5728,2651,993_Cer_B3
Cer,Cer-ExN-2,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,3801,2083,993_Cer_B3
Cer,Cer-IP,993_donorID,Hindbrain,CB,13-15pcw,Intermediate progenitor,4589,2136,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,6752,2786,993_Cer_B3
Cer,Cer-ExN-5,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,5276,2724,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,3562,2067,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,6732,3205,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,8901,3643,993_Cer_B3
Cer,Cer-InN-4,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,4767,2544,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5105,2623,993_Cer_B3
Cer,Cer-InN-3,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,12747,4483,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,10244,3845,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5568,2719,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5337,2749,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,4245,2326,993_Cer_B3
Cer,Cer-IP,993_donorID,Hindbrain,CB,13-15pcw,Intermediate progenitor,2790,1507,993_Cer_B3
Cer,Cer-InN-7,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,13935,4743,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,2073,1325,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,6803,3038,993_Cer_B3
Cer,Cer-IP,993_donorID,Hindbrain,CB,13-15pcw,Intermediate progenitor,3955,2276,993_Cer_B3
Cer,Cer-CycPro,993_donorID,Hindbrain,CB,13-15pcw,Cycling progenitor cell,4371,2445,993_Cer_B3
Cer,Cer-InN-3,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,6494,2940,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,4886,2592,993_Cer_B3
Cer,Cer-InN-2,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,3398,1969,993_Cer_B3
Cer,Cer-ExN-3,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,9897,3994,993_Cer_B3
Cer,Cer-RG-3,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,6144,3089,993_Cer_B3
Cer,Cer-RG-3,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,6007,3097,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5322,2727,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,7499,3407,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,6234,2782,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,5256,2568,993_Cer_B3
Cer,Cer-ExN-3,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,4929,2242,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,6027,3098,993_Cer_B3
Cer,Cer-InN-3,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,11684,4260,993_Cer_B3
Cer,Cer-ExN-2,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,5991,2581,993_Cer_B3
Cer,Cer-ExN-4,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,3105,1928,993_Cer_B3
Cer,Cer-ExN-4,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,3325,1849,993_Cer_B3
Cer,Cer-IP,993_donorID,Hindbrain,CB,13-15pcw,Intermediate progenitor,3793,2102,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,4013,2087,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5731,2678,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,7811,3100,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,9601,3737,993_Cer_B3
Cer,Cer-IP,993_donorID,Hindbrain,CB,13-15pcw,Intermediate progenitor,3555,2105,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,7774,3566,993_Cer_B3
Cer,Cer-InN-3,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,13997,4348,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,14586,4364,993_Cer_B3
Cer,Cer-IP,993_donorID,Hindbrain,CB,13-15pcw,Intermediate progenitor,4814,2173,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,3311,2069,993_Cer_B3
Cer,Cer-OPC,993_donorID,Hindbrain,CB,13-15pcw,OPC,8011,3120,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,9036,3154,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,10103,3596,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5900,2792,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,4207,2245,993_Cer_B3
Cer,Cer-OPC,993_donorID,Hindbrain,CB,13-15pcw,OPC,6440,2803,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,6320,2924,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,4419,2271,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,10616,3817,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5309,2480,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5051,2498,993_Cer_B3
Cer,Cer-CycPro,993_donorID,Hindbrain,CB,13-15pcw,Cycling progenitor cell,11286,3854,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,9764,3035,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,5498,2647,993_Cer_B3
Cer,Cer-InN-8,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,5730,3096,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,4007,2282,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,8072,3246,993_Cer_B3
Cer,Cer-InN-4,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,3097,1784,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,10961,3862,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,8889,3134,993_Cer_B3
Cer,Cer-InN-4,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,9350,3233,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,7591,3245,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,4421,2282,993_Cer_B3
Cer,Cer-InN-3,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,9001,3599,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,8647,3434,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,6404,2882,993_Cer_B3
Cer,Cer-ExN-4,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,5849,2768,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,4311,2465,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,4859,2449,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,6695,2608,993_Cer_B3
Cer,Cer-InN-2,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,5135,2675,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,6008,2959,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5324,2717,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,4687,2561,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,4237,2308,993_Cer_B3
Cer,Cer-InN-2,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,6226,3043,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,3553,2159,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,6649,2777,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,9183,3817,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,8415,3379,993_Cer_B3
Cer,Cer-RG-3,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,3313,2040,993_Cer_B3
Cer,Cer-ExN-3,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,6381,2750,993_Cer_B3
Cer,Cer-CycPro,993_donorID,Hindbrain,CB,13-15pcw,Cycling progenitor cell,4852,2460,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,7954,3250,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5141,2638,993_Cer_B3
Cer,Cer-CycPro,993_donorID,Hindbrain,CB,13-15pcw,Cycling progenitor cell,8841,3658,993_Cer_B3
Cer,Cer-OPC,993_donorID,Hindbrain,CB,13-15pcw,OPC,5218,2595,993_Cer_B3
Cer,Cer-IP,993_donorID,Hindbrain,CB,13-15pcw,Intermediate progenitor,2609,1568,993_Cer_B3
Cer,Cer-ExN-2,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,4124,2084,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,9215,3400,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,6273,2817,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,7535,2746,993_Cer_B3
Cer,Cer-IP,993_donorID,Hindbrain,CB,13-15pcw,Intermediate progenitor,4156,2346,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,6499,3065,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,2534,1677,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,4789,2153,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,7609,3184,993_Cer_B3
Cer,Cer-ExN-3,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,7610,2742,993_Cer_B3
Cer,Cer-InN-7,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,1885,1245,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,7921,3489,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,7745,3430,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,8106,3364,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,7790,3304,993_Cer_B3
Cer,Cer-InN-6,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,10825,4007,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,9085,3575,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,9073,3573,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,3936,2176,993_Cer_B3
Cer,Cer-InN-3,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,7857,3445,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,9804,3597,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,13047,4375,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,7467,3128,993_Cer_B3
Cer,Cer-OPC,993_donorID,Hindbrain,CB,13-15pcw,OPC,7939,3131,993_Cer_B3
Cer,Cer-InN-3,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,8929,3625,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,4664,2314,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,6630,3108,993_Cer_B3
Cer,Cer-CycPro,993_donorID,Hindbrain,CB,13-15pcw,Cycling progenitor cell,9062,3572,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,4222,2180,993_Cer_B3
Cer,Cer-InN-7,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,1845,1209,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,8361,3065,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5808,3087,993_Cer_B3
Cer,Cer-IP,993_donorID,Hindbrain,CB,13-15pcw,Intermediate progenitor,4215,2280,993_Cer_B3
Cer,Cer-InN-3,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,6284,2976,993_Cer_B3
Cer,Cer-OPC,993_donorID,Hindbrain,CB,13-15pcw,OPC,3153,1932,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,6237,3147,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,10550,3775,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,8576,3340,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,6826,2832,993_Cer_B3
Cer,Cer-CycPro,993_donorID,Hindbrain,CB,13-15pcw,Cycling progenitor cell,12521,4535,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,4827,2321,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,10240,3657,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,4859,2119,993_Cer_B3
Cer,Cer-ExN-3,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,11159,3437,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,5745,2909,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,5511,2641,993_Cer_B3
Cer,Cer-InN-3,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,13197,4588,993_Cer_B3
Cer,Cer-RG-3,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,7008,3325,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,4146,2216,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,3464,1999,993_Cer_B3
Cer,Cer-IP,993_donorID,Hindbrain,CB,13-15pcw,Intermediate progenitor,4944,2518,993_Cer_B3
Cer,Cer-ExN-2,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,4793,2462,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,9387,3478,993_Cer_B3
Cer,Cer-RG-3,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,6432,2814,993_Cer_B3
Cer,Cer-InN-6,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,5339,2616,993_Cer_B3
Cer,Cer-ExN-1,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,7446,2828,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,7901,3492,993_Cer_B3
Cer,Cer-InN-6,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,5267,2648,993_Cer_B3
Cer,Cer-InN-5,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,4489,2110,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,8702,3597,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,9844,3876,993_Cer_B3
Cer,Cer-ExN-2,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,6578,2852,993_Cer_B3
Cer,Cer-RG-1,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,3651,2031,993_Cer_B3
Cer,Cer-ExN-4,993_donorID,Hindbrain,CB,13-15pcw,Excitatory Neurons,5748,2656,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,11833,3811,993_Cer_B3
Cer,Cer-InN-1,993_donorID,Hindbrain,CB,13-15pcw,Inhibitory Neurons,9818,3464,993_Cer_B3
Cer,Cer-RG-2,993_donorID,Hindbrain,CB,13-15pcw,Radial glia,6427,3052,993_Cer_B3
