"","DonorID","`Proportion of Neurons (MultiBrain)`","Regions","`Proportion of Astrocytes (MultiBrain)`","`Proportion of Endothelia (MultiBrain)`","Period","`Proportion of Oligodendrocytes (MultiBrain)`","`PMI (hours)`","`Age (Numeric)`","RIN","pH","`Dissection Score`","Sex","Residuals"
"ENSG00000070476",0.0817539935730987,0.046069686737408,0.165323498729785,0.0113822580846783,0.0140897710975052,0.579041700146073,0.00504528479040695,0.00206748944184815,0.00295242266166032,0.000479095893304319,0.000600129070694581,7.02055415782185e-06,3.80674785323768e-12,0.0911876492155732
"ENSG00000070495",0.151177242833882,0.0133183437974758,0.317375313761475,0.000998975711965706,0.0164615991544514,0.27044193774328,0.0189909953739494,0.0634003868129398,0.00345865670577053,0.0023968879290698,0.0362698712609465,4.79749900188915e-07,6.76654638305637e-12,0.105709309158127
"ENSG00000070501",0.121771582104634,0.0718576788641298,0.544325569202451,0.0637990464512133,0.0189201767058743,0,0.0424580450551199,0.000347997727896956,0.00447814988332357,0.000281764824221998,0.000424197889955329,0.000168458053831858,9.36658438644843e-13,0.131167333236412
"ENSG00000070526",0.22282822528428,0.198424050928579,0.00946161888710408,0.132982635854093,0.0839933283472389,0.0496693578779326,0.0709679892903452,0.00296661285839484,6.0919332369865e-05,0.000222703520665362,1.14271507236929e-05,3.7812638713341e-06,2.49115723793507e-12,0.228407349401911
"ENSG00000070540",0.0857115425448412,0.124815182385974,0.337249915278747,0.0928116912802832,0.0499748325007832,0.098289590488282,0.0343861809223596,0.00227441858945981,0.00449446392875459,0.000265935856494152,8.3146832592632e-05,2.51370015103355e-05,5.39853982721955e-10,0.169617961850064
"ENSG00000070601",0.111396602577907,0.0364151373807121,0.147367176867829,0.0126013412034605,0.00926392133739041,0.224595519411219,0.00702456500026915,3.70289443316352e-05,8.19202652073225e-05,2.06880871984025e-05,4.41727365226801e-06,5.56771507585822e-06,1.36715783208034e-11,0.451186113922075
"ENSG00000070610",0.239547447458037,0.229686620874322,0.105327686094315,0.0583253704906812,0.0474336991916649,4.43550379088225e-09,0.0303064426576373,5.61145366442349e-05,0.00523421851374024,0.000102855220016925,0.00173161874852748,9.42153659856277e-05,4.75045831838951e-10,0.282153705937879
"ENSG00000070614",0.243451106341796,0.0732310788174262,0.148811280809837,0.0773721231019224,0.00389307804605571,0.0867817986270702,0.0379491734858146,0.0343602461494537,0.00187184153999416,0.000693997152777662,0.000320911845471155,0.000148786039860525,2.69000091376568e-11,0.291114578015622
"ENSG00000070669",0.21911389916122,0.0818932984768488,0.0197692395591556,0.244841268345255,0.0877658126773536,0,0.129282056152359,0.0378642125062812,0.0133128314832406,0.00154006712748152,8.59586099186812e-05,0.000135675473272698,6.47584881660308e-13,0.164395680426966
"ENSG00000070718",0.208563421476968,0.0106694254273686,0.00507777074709817,0.116349111462009,0.0871390635561477,2.13370801323391e-12,0.134297597487991,0.0349469608092624,0.249525341522836,0.000210036331333517,0.000560161087551147,0.00668886712524527,1.92536446665098e-13,0.145972242963863
"ENSG00000070756",0.117103618658521,0.0844760179060012,0.037237976983855,0.0298677886233272,0.0226584634270774,0.58668279244258,0.0164101594287235,0.000390920569327876,0.00180163919225938,1.85621470860557e-05,0.000153585467059062,3.30248537312019e-06,3.18325794690841e-11,0.103195172636977
"ENSG00000070759",0.0868790048851564,0.120881616606991,0.0893041745723641,0.0845893177186321,0.0569992725407438,0.112311210400367,0.332866326930348,0.0195772829071815,0.0187089356065085,0.000111791703685169,0.000670979757653531,0.000137363764853475,2.49385923070216e-12,0.076962722603021
"ENSG00000070761",0.381644805001489,0.0662486633753925,0.0453318531492517,0.0731681079988167,0.127918130364919,0,5.27439303392344e-05,0.0161534239948373,0.0365612879055244,0.032503444298598,0.038820554713304,0.00754088373511327,1.61914018522144e-10,0.174056101370501
"ENSG00000070770",0.1890774585074,0.227633329396798,0.108693584841098,0.0958225403689743,0.0589931534973206,2.24916560314276e-10,0.0574303167694113,0.00224453590061733,0.000691059739985532,0.00180082039554113,1.10569751761923e-05,5.03391536495611e-05,7.42589111390472e-10,0.257551803486523
"ENSG00000070778",0.112473124699071,0.0757801382537251,0.133515133019042,0.0122738845774266,0.0191163682759331,0.486428546371652,0.0144839048851296,0.000107278931014263,0.000291575986008905,6.95695713880679e-06,5.32314695662626e-06,1.38332326198111e-05,5.52730985314868e-10,0.145503931111552
"ENSG00000070785",0.319007768994479,0.162661306772918,0.0037930967348956,0.132357158690039,0.0357435908610488,0,0.0585319743543573,0.00385919991299148,1.70933368822697e-05,0.000479645229660625,0.000176433749605879,3.19160724664039e-05,8.37156590102156e-12,0.283340815282284
"ENSG00000070808",0.0220470746091791,0.0648378703374957,0.340986505610379,0.0220928106286319,0.013169929062114,0.437920405148477,0.010618066829162,0.000122637717463106,0.000260254350186119,1.77238527250534e-05,1.2103736663808e-05,1.71338688744501e-06,9.16719975639871e-12,0.0879129047214684
"ENSG00000070814",0.269401731671507,0.00329254229433678,0,0.0170216535359753,0.000847242817080037,0,0.00104548748579217,0.208846136610707,0.0316252029366835,0.020698619332618,0.00325884542906638,0.00200972134248898,4.18235364811969e-11,0.441952816501921
"ENSG00000070831",0.189989209816179,0.0862283694825816,0.0354241284757167,0.0218580746296977,2.28477334331808e-05,0.086758577471238,0.00360624711007275,0.00207915098789456,0.292756941995585,0.0174847391196937,0.0386977138516978,0.000822644776290447,1.41474529619394e-09,0.224271353135174
"ENSG00000070882",0.0775403721240848,0.0482537895893045,0.378207588789167,0.0178044323355305,0.0163405007476173,0.17536694728688,0.0126818085839471,0.000196173292277056,6.34268757583411e-05,1.66450877825248e-06,1.16294141544272e-05,7.43630186410083e-07,5.60945467417357e-11,0.27353092276622
"ENSG00000070886",0.0425489518291834,0.0550710930705158,0.281276653886549,0.0239236893023747,0.0208813592487162,0.115583602396114,0.017777342589857,3.14739714401061e-05,0.000228132817748818,0.000264280004255869,5.0518715662514e-07,1.32351574101656e-08,1.30961953459236e-11,0.442412902447835
"ENSG00000070950",0.173227172371568,0.147211231763357,0.00185480021979442,0.0873658714780972,0.0170861798303128,0.296497401470942,0.0594266681153492,0.000206033060492603,0.00051200353074732,0.000786102086664841,1.03923935303386e-05,0.000203349994404368,4.50262619677182e-10,0.215612793234477
"ENSG00000070961",0.0766886615697559,0.27095810336883,0.0898931202758336,0.0588966053507366,0.0298308623708478,0.233147664936917,0.0549746439534507,0.00062543261936429,0.000102933657119347,0.00364884122800799,0.0012139343624905,0.000312961132990839,2.26391419908838e-10,0.179706234947264
"ENSG00000071051",0.0851376622381795,0.0452656634914834,0.0794079004890971,0.100112146208664,0.0551904866065022,0.127962675645904,0.134260766356128,0.160176053420304,0.031050575710118,0.00385632734054018,0.00925946264490809,0.00126988695626667,1.94765219840242e-11,0.167050392872429
"ENSG00000071054",0.0685274792882839,0.161177891598781,0.0612604952527702,0.019130492764714,0.0771333138607288,0.524894892481241,0.000117241942581128,0.000998743415038012,0.000404072607083697,0.000990601106640541,0.000147525557203678,2.35107069033659e-05,3.67720721325905e-10,0.0851937390503105
"ENSG00000071073",0.0837766291601106,0.189545794323197,0.390034495204643,0.0607201676749414,0.0257451571306372,2.75177847424338e-10,0.0364259406200917,8.7282261297578e-05,0.000264978518764797,0.00049893464469363,5.71469412413106e-06,2.27988501458322e-05,2.78091410891494e-11,0.212872106614366
"ENSG00000071082",0.320153571977386,0.173564956656259,0.108923594324991,0.0648160268647466,0.0163355887124079,0,0.0448349354828037,0.00125992324243627,0.000930946262298756,0.00220665018117913,0.00176541665127823,1.14040199417766e-05,1.33382513765225e-11,0.265196985610933
"ENSG00000071127",0.17788096682434,0.199611379901822,0.192853866385702,0.0749875704594787,0.0581298445613207,0,0.028910896195185,0.00135730620119467,0.00512784809923914,2.80303192729909e-05,0.000318128187569206,1.13233965299747e-05,3.36247880897609e-10,0.260782839132097
"ENSG00000071189",0.475922838886509,0.0779076339605768,0,0.0241857162782303,0.0265900951802352,0,0.0193010263382577,1.37294873936941e-05,0.000129626350184139,0.000321304750593976,6.48599115329824e-05,5.52009171108215e-06,1.51552909667738e-11,0.375557648749619
"ENSG00000071205",0.0636574614936797,0.0536554486226136,0.210482532979719,0.0138136589173025,0.0222686059679673,0.489935110231135,0.00748883897448245,0.000810701333258859,0.00136119221457722,2.44498814362064e-05,0.000127893939510144,2.39889713954574e-05,7.659121454698e-12,0.136350116465263
"ENSG00000071242",0.0794757144224468,0.240305508947206,0.10129173331227,0.094801207364342,0.0361845918002504,0.135150922880564,0.0797129885309166,0.00174460760582577,0.00396579218971233,0.000107633307592251,1.89791185195239e-05,5.38209974054407e-05,8.73624405602469e-12,0.227186499514213
"ENSG00000071243",0.186207406992432,0.127588432660171,0.310603498044813,0.0464290277374628,0.0279628440162013,3.79361921249751e-10,0.0370457164425394,0.000694163893428705,0.000253825733192226,8.93595228834897e-05,8.00215159496651e-05,4.31581944111829e-06,4.06697642384291e-10,0.263041386835426
"ENSG00000071246",0.18355154542674,0.0452210989166313,0,0.0115312300066805,0.0139088580879116,0.633755141518356,0.00141213528066891,0.00400098081043833,0.00107544913670467,0.00121504801244598,1.19355508141362e-07,0.000140673986777781,4.29135105022345e-12,0.104187719456845
"ENSG00000071282",0.159720006604512,0.0755749785563645,0.36443510221994,0.0353161052561475,0.0646143807299173,0.16254666258986,0.0170888843479351,0.00268996388526091,0.000187563246727226,0.000122298429335047,9.12077863478339e-05,1.15797794691214e-05,3.38024742326352e-10,0.117601266230159
"ENSG00000071462",0.149041629335033,0.156193105330328,0.0895863517225651,0.0271147050490573,0.0465277467105384,0.358069195000639,0.0184052228390723,0.000549068820612819,7.6959027659415e-05,0.000113079358443231,0.000510924946065261,2.95461626816206e-05,2.5127792099186e-10,0.153782465446026
"ENSG00000071537",0.451519387200998,0.157937493286138,0,0.0527424043320238,0.0710601636733041,9.4743721316559e-12,0.0299095489168798,0.00171318879160018,0.000299587851685921,0.000637927360607527,0.00116616970427287,4.77791396715142e-06,1.47482771828312e-11,0.2330093509443
"ENSG00000071539",0.125760560667562,0.182560187509594,0.0861768029507702,0.117590063116069,0.0019896096475086,0.210191478350813,0.0950043632547452,3.68751316037125e-06,1.41175101807167e-05,0.000159441502861055,0.00193430156141631,0.0004896859318053,3.46608034991921e-10,0.178125700136906
"ENSG00000071553",0.195471191403147,0.1879041815978,0.109933910591427,0.0404058512441708,0.0313728119912931,0.218164856647468,0.0314890938266337,0.000358670531847732,0.00212407513580411,0.000489347954441714,6.47252656888586e-06,1.21655304375613e-07,1.98651415148269e-13,0.182279414893896
"ENSG00000071564",0.0932194529931556,0.290432473758162,0.0287082343010672,0.0855960290166535,0.0294397421993954,0.277056353592278,0.0648465590952139,0.00273055908856425,1.52841301677532e-07,9.45945957486036e-05,4.49961119802982e-05,6.48808353157283e-08,7.74576505764365e-12,0.127830787517899
"ENSG00000071575",0.180586499772405,0.255886541426733,0.0134283775523685,0.0913934761280413,0.0621249929769174,0,0.0249379953183119,0.00357480824335679,0.00741650956733431,1.58269698188476e-05,1.36203807003767e-05,3.10279213729857e-05,1.37374505638711e-11,0.360590323728902
"ENSG00000071626",0.14356381466366,0.0819101065519467,0.0578390227256644,0.0217788142247186,0.206294558338986,0.0324530385735654,0.00329312327799837,0.144007788556175,0.145637857015187,0.000122898943449759,0.00957760823690216,6.48846370225005e-06,7.62324115823015e-12,0.153514880420422
"ENSG00000071655",0.176764606966542,0.18800580407804,0.00988486156647528,0.062941805405684,0.1162580200412,0.0666731212620997,0.0273371786268366,0.00158872871208522,0.000408667815816049,0.00011576461344421,2.57352010499866e-06,4.37373343997897e-05,3.14120167542836e-12,0.349975130054131
"ENSG00000071794",0.252334993763235,0.0989814324708667,0.11999187397135,0.0374102298718283,0.0370050132787822,0.232388574559627,0.0271391991244444,0.000108653536696548,0.000196453152765073,0.000531540404033228,6.59414349821587e-05,4.19023264411234e-05,2.16463888423001e-10,0.193804191888484
"ENSG00000071859",0.582698057015617,0.0359942822699649,0.0599076392976702,0.00667662026233857,0.0145945990438778,0,0.0112572506002929,0.000342269812685278,0.000431627059915223,2.29225614608653e-06,5.06224432953736e-05,2.5130899697427e-05,1.08541666149371e-11,0.288019609027645
"ENSG00000071889",0.170610351315073,0.116478024585632,0,0.0423866501272692,0.0591452135188912,0.349633525049767,0.0321051910829087,0.000555902221816782,6.37851105015594e-05,1.40903568400429e-05,4.86141310908905e-05,3.2914647033762e-06,1.82456170052226e-11,0.22895536101726
"ENSG00000071894",0.207574399100036,0.019268823219159,0.167093216906858,0.000675257716432519,0.0536076345497809,0.150957936209654,0.000835884906394888,0.0623756992292012,0.0438034123981409,0.0284031801184667,0.0226622759946273,0.000212509026251211,2.80726011228620e-12,0.242529770622189
"ENSG00000071967",0.204930738960608,0.28908697503945,0.0126527345060826,0.0209036351147874,0.00366750879907996,0.148923158228876,0.0446978277596294,0.0688344985996035,0.0571132137428281,0.00522032337435208,0.00540677911749791,0.000220722853683804,4.82450621561159e-10,0.138341883421071
"ENSG00000071991",0.0671474404804732,0.110380031701076,0.0511545525382918,0.0666797961100173,0.0233450850083394,0,0.555215412698271,0.000143115735938325,0.0150151203156155,0.000368025506252242,0.00652108686739205,2.54526024985682e-05,9.8330721839867e-13,0.104004880434851
"ENSG00000071994",0.39650692027597,0.166447996013226,0,0.0718333991497525,0.0314478435573931,0,0.0534846498283636,0.000457253626681917,0.00495033286209126,0.00077066975420777,0.00486502740185099,5.70338902824087e-05,5.31990894343341e-12,0.269178873634861
"ENSG00000072041",0.0854613761789059,0.294316846204675,0,0.18941696773839,0.133369616974351,0,0.0959115307076894,1.68836859691071e-05,5.70786331641615e-05,0.000866191959139864,0.00285243414397009,7.79514388332458e-05,2.43966989771743e-10,0.197653122090946
"ENSG00000072042",0.400905345563011,0.0519341882469505,0.00395300099240559,0.0174131072984432,0.00592314504308511,0,0.0134829619064556,0.0115846238600505,0.00159570541407888,0.00177819946109615,0.0417561132337975,0.0081598056027597,4.18019859116555e-09,0.441513799197667
"ENSG00000072062",0.199354109631865,0.195183155254176,0.0540395170575756,0.0525769465024706,0.0419509085667756,0.148428800000593,0.0287527532237978,9.23902827116547e-05,0.00150581464557889,0.000524015029233212,4.06813872027102e-06,2.18429513608775e-06,3.36679338224166e-10,0.277585337034688
"ENSG00000072071",0.318132134043131,0.182447640955982,0.0218564354602702,0.0650557580131712,0.0270686607487325,1.17876245562549e-11,0.0357118954869714,0.00192771838312899,0.00141772339354599,0.00018319565166889,7.96977619831511e-05,9.80972709115759e-07,3.1946929345748e-10,0.346118158797448
"ENSG00000072110",0.158862870929432,0.07409705028208,0.243006171164682,0.0226090765203868,0.0608205118902626,0.20992948486144,0.0136894208172844,0.000555654636892994,0.0416967738920437,0.00871952724501899,4.35904597908652e-06,0.000280131288401258,4.51077420436466e-10,0.165728966975019
"ENSG00000072121",0.133703372905048,0.0681762262765411,0.239142494622542,0.0179103896325212,0.0266549461814857,0.337796818727803,0.0108286967617097,0.000537915097096044,0.00163997531404563,0.000288183069723627,0.000458887237216449,1.65030152588044e-05,3.91406794072638e-10,0.162845590767602
"ENSG00000072133",0.141774608296523,0.0799970336509478,0.106288576426989,0.105819816919771,0.119237696700343,0.152149643788695,0.0595361699258371,0.00374368024713709,0.00103251812200481,0.0234577839234666,1.04561653170371e-05,0.000139127084000027,8.93179260833167e-10,0.20681288785579
"ENSG00000072134",0.327858420430018,0.171129026670482,0.0270158315445935,0.168856254807913,0.0311868867818216,0,0.083203660925958,0.00122192423007141,4.83326968955502e-06,0.000676391231450897,0.000290307469551213,6.37206027210278e-05,4.33149251778683e-12,0.188492742031399
