"","Regions","DonorID","Sequencing Batch","Age Interval","`Intronic Rate`","`Mapping Rate`","Hemisphere","`PMI (hours)`","`Total N Reads`","Sex","Residuals"
"ENSG00000126261",0.222902034741214,0.123663100649065,0.0789083449255442,0.19798094553665,0.00739311834143525,0.0569764069834211,0.0395172002420641,7.15870958552133e-08,7.76326607721428e-05,0.109344043780605,0.163237100552134
"ENSG00000142279",0.281756875358431,0.0549621666732152,0.0886343716312231,0.0354876144091175,0.000231201807580077,0.000221242099870207,0.097117113220795,0.000711181634669228,0.00317549890525051,0.0983312902008438,0.339371444059004
"ENSG00000268751",0.202945360790857,0.118587051027498,0.226019519744958,0.0753783232337065,0.00687806596739355,0.00167803235218662,0.031603227246603,0.0022620542960182,0.000514010718864056,0,0.334134354621915
"ENSG00000271049",0.0313532629370872,0.0438414261043608,0.0220715631749929,0.00219792063197679,0.56128719057507,0.0457309138057194,4.43825025663813e-13,0.000705729938596254,0.000212662042930266,2.12184607350148e-13,0.29259933078861
"ENSG00000252230",0.00640047430869046,0.0992167278517809,2.33507298207122e-08,2.94012442908367e-10,0.225537189841408,0.0246092351077886,9.17540277627945e-13,0.00037786453775648,0.0045033090396341,0,0.639355175667281
"ENSG00000205209",0.0786055461081545,0.115799689486083,0.0776087307367005,0.0180440710858522,0.407562728485842,0.0646293084598899,0.00643397736948196,0.000887148657977631,0.00107512996260041,6.29850021604789e-11,0.229353669584433
"ENSG00000279329",0.245423906240918,0.120914283733786,0.0514031636577428,0.0128688837652526,0.0641676767410035,0.176680695381856,0.0385124193147102,3.3676382113788e-06,0.00156165894186422,8.63055192831789e-11,0.288463944498351
"ENSG00000089335",0.191447114042095,0.19227792931375,0.116257616934056,0.0203429666566251,0.0455383076996976,0.150987954290547,0,0.00113596945177991,0.000346146582688618,0.0731426225814892,0.20852337244727
"ENSG00000274104",0.101313775750193,0.153861447193674,0.127186460395892,0.0449526785685966,0.00325492132448359,0.00107055712393434,0.0167858020496919,0.000671411562281675,2.51718685554277e-05,0.150906553510576,0.399971220652122
"ENSG00000197841",0.100585437408359,0.24706026022386,0.150351748620048,0.0081790749410145,0.0487970087972108,0.185494081376855,0,3.37214595832174e-05,2.97995323957067e-06,0.0696057418879492,0.18988994533188
"ENSG00000153896",0.147566171749337,0.175586740693992,0.0715013130577041,2.42077847280638e-12,0.0685177866722399,0.24851285261521,2.0004115915011e-12,0.0094100974476551,3.82966264777069e-05,1.77567812084137e-10,0.278866740955395
"ENSG00000261754",0.150162332692264,0.0811253362162446,3.96653908095196e-12,0.312734444088768,0.0209725825730625,0.103998442571939,0,0.000556538084441929,0.000489359293754131,0.00427358039017018,0.325687384085389
"ENSG00000267767",0.0489418587873837,0.173723768579789,0.021234533343676,0.142944579365267,0.135593357819084,0.120249561576431,1.6307850828882e-10,7.39829012515896e-06,0.00459269688388899,3.66474382983637e-09,0.352712241526534
"ENSG00000271109",0.0288696370444577,0.187460605100981,0.074271073286435,0.150099687654207,0.110973893458538,0.0353354432382125,0.0129304047049016,0.000101872627348912,9.57611835412128e-05,1.47225828067275e-13,0.39986162170123
"ENSG00000270876",0.0884824944962709,0.0282418924174064,0.00244142158520216,0.115308914495742,0.107923760314834,0.078970577561195,0.00126043281434677,0.00246600802900197,0.00631417838072759,0.00490724576172848,0.563683074143545
"ENSG00000168661",0.380514302875656,0.113743857268467,0.0254469430962917,7.47192791052091e-10,0.0286916435345204,0.204860559932035,0.00449894247300891,0.000841542833907741,0.000401743731061533,0.00696814798974954,0.23403231551811
"ENSG00000280106",0.166016416101596,0.112103477906246,0.0930434295457643,0.287955199936337,0.000716817127541175,0.0833661420198361,0.0134044872999739,0.000705858566688533,0.000122629232782886,2.98283712508317e-14,0.242565542263205
"ENSG00000180884",0.186902394343927,0.145067968377125,0.0996264951613485,0.0376840356353276,0.0984230172916147,0.138689432670832,5.14307243052063e-13,0.00554151152556271,0.00101208771118185,0,0.287053057282566
"ENSG00000271032",0.0509035234078321,0.0859758428687001,0.169824388379052,0.022873542741032,0.340941688140316,0.0985657648094005,2.70408085658532e-12,0.000576618928291012,0.00608243727623773,6.54536146177505e-11,0.224256193380981
"ENSG00000089351",0.110237819994672,0.0226882602305822,0.630133237317823,0.0824661223236261,0.00396513827383661,0.0228809268438621,5.05692566084254e-11,0.000231952932624503,0.00177106067650124,9.99472324548636e-10,0.12562548035643
"ENSG00000105711",0.473115657095224,0.179889886652096,0.0343594242177809,0.0134807255362602,0.0530772569745785,0.00299985982628123,0.0214834411501108,0.00997307690742987,0.000722619252572526,0,0.210898052387666
"ENSG00000279619",0.724685260841803,0.0155485499326018,0.00541094620949154,0.0248362960226752,0.000527897959461911,0.00515320071789677,0,0.00314512186990227,0.00291595178977879,0.0370981826473165,0.180678592009072
"ENSG00000153902",0.273782649490156,0.00495893128621257,0.0339232535770002,0.170086683304761,1.03138765380359e-05,0.00256840995432953,0.0225197953917441,0.00446397539875094,0.0176142982691075,0,0.4700716894514
"ENSG00000266964",0.669530504467421,0.0303523614675453,0.00479504808681279,0.0489770453212259,0.00650416571232689,0.014178198812279,1.04565875099991e-10,0.00289534379363214,0.00257213840653964,0.0268618633686207,0.193333330459031
"ENSG00000221857",0.486516248015274,0.0644525085310324,0.112670487030754,0.0308171181102102,0.0333432551646569,0.00672230388581015,0.0021040599684381,0.00568173670833826,0.00149656228059304,0.0343191941519355,0.221876526152957
"ENSG00000221946",0.515167797203139,0.1488866639391,0.0442151086206648,0.0198852404367053,0.00872799613450114,0.00108338084295675,0.00886621539866307,0.00179836088835368,0.000248137937764815,0,0.251121098598151
"ENSG00000089327",0.248539527105442,0.16600733611308,0.0394681839610991,0.0270614935110646,0.0129630267568088,0.0564764552268762,0.0109007859894142,0.00028823154023386,0.000520923297501274,0.122151422233483,0.315622614264998
"ENSG00000268947",0.0415530179184931,0.128562647138267,0.0565227696343941,0.0231565972765639,0.332750279241342,0.0203335190385279,0.0414953100157838,0.00836982404293464,0.00186526689898488,6.33975385931807e-13,0.345390768794075
"ENSG00000105699",0.472213509980764,0.0465420019052124,0.0928749528629399,0.0170081843062284,0.0173631085986765,0.00898853245895064,0.0106013773440361,9.63368097719871e-07,0.00192230095525269,0.184275432440495,0.148209635779346
"ENSG00000105698",0.215071297320593,0.035699751074932,0.518916724645503,0.0457045187641587,0.0116806278385363,0.0057937167937234,0,0.00264813089221377,0.00033472564683766,0.000739655279402082,0.163410851744101
"ENSG00000161249",0.720718328072414,0.0190339922100784,0.0120843180844582,0.00467498717282754,0.00585128891362432,0.00508595723592799,0.0062926361127974,0.00151462474507014,0.00134559745930614,0.0550182070099986,0.168380062983498
"ENSG00000105679",0.0384154286781593,0.184380615294968,0.382880124872952,0.0171033737439328,0.107633049032705,0.105618455728585,0.00876555278030444,0.00199584553809569,0.000509037340928902,1.25123459724471e-09,0.152698515738135
"ENSG00000236144",0.0322252620376449,0.206906998642419,0.29697426662683,0.0599833743800954,0.111983213108136,0.08802003723107,0.0191338306815304,0.00294500397723564,0.000800580516650277,0.00991738147130183,0.171110051327087
"ENSG00000105677",0.163611364816888,0.107751560164278,0.409368063507344,0.0292184849289196,0.0555216713169376,0.0164637338114266,0.00292106884887333,0.0050117705200275,2.38612074515475e-06,0.000770637065252034,0.209359258899308
"ENSG00000283907",0.320504008078152,0.200430395817275,0.0256675140547887,0,0.00384559213554039,0.00446528447881219,0.0158275618581883,0.0044219947581243,0.000129995200196741,0.00895692696769626,0.415750726651226
"ENSG00000249115",0.0248754552580337,0.136170180704222,0.278010641687765,0.0605991292824548,0.216041979039347,0.0138134651943554,0.014649760679934,0.00402558944963382,0.000199629340538968,0.000633738681307725,0.250980430682408
"ENSG00000126254",0.00516487326352942,0.0374473398551676,0.759456552538137,0.0446189202865198,0.0063807958119871,0.00869324771193771,1.52558531143464e-11,6.12406544984038e-05,3.63489209737658e-06,0.00238684676646874,0.135786548204401
"ENSG00000105672",0.0799408834182065,0.0716411543092572,0.378338997432498,0.134599283215818,0.00642707261307737,0.000579408087714951,0.0225244740997788,0.0027070833387925,0.000285697859740215,0,0.302955945625116
"ENSG00000126267",0.0914407624718295,0.207959779011347,0.242018048223167,0.0457799556348917,0.0855099159838108,0.0028524559545038,1.23737339804457e-12,0.0162098913579113,0.000212761649347892,0.0727018265079565,0.235314603203997
"ENSG00000272333",0.115129157861814,0.0441206704970621,0.540218535281829,0.0313198261743064,0.0692249396894341,0.0431323269637489,1.49828810527173e-10,0.00152075301504531,0.000916564607971786,0.0345825491236392,0.119834676635321
"ENSG00000126246",0.124863938094078,0.0892589060626874,0.366654378533245,0.0637693709287362,0.0503627565601436,0.00472721550427242,3.3157837405537e-10,0.00267758320144178,0.00103211149772461,0.00138438199157668,0.295269357294516
"ENSG00000267120",0.117623501886152,0.0672119961825066,0.509426280800224,0.0944673165406904,0.00391454833040103,0.00689504917119814,9.32112655596483e-14,0.00908576839978109,0.000241488355038526,4.21693699316306e-05,0.191091880963984
"ENSG00000161265",0.106624262267802,0.0931859111324982,0.437056367619133,0.0941257251493895,0.01020127999661,0.016156754437537,0,0.00896334289431621,0.000110892130120622,1.33338708186303e-12,0.23357546437126
"ENSG00000205155",0.496373046422838,0.023735372395689,0.231824629235769,0.0100709862379985,0.0274125464161099,0.00131401982380143,0.00113674819639667,0.00540244298283626,0.000819943001892641,0,0.201910265286669
"ENSG00000267439",0.0210362623869544,0.0668235941271075,0.381706682974091,0.167125294747021,0.00456055212269181,0.0341354528332941,0.0261694025490526,0.00403989383571259,0.00135173779821494,0.0501884738259754,0.242862652799885
"ENSG00000267796",0.15476436038052,0.0513662788188398,0.445775208080901,0.126868042253617,0.00473958989671,0.0123768558742793,0.0136091751502566,8.33580343239897e-05,5.93633511792503e-05,2.27136626935148e-13,0.190357768159146
"ENSG00000188223",0.298805606128963,0.0191548072183041,0.426781562376559,0.0285298321570378,0.0232733942198762,0.0016080693747955,0.00337804571797212,0.00299657167452555,0.000789392200788997,0,0.194682718931178
"ENSG00000267328",0.325711651563488,0.124087799994799,0.0667584952883968,0.0486724052401822,0.000101195574134383,0.0400829322872635,0,0.0110206214935176,0.000600649684285721,1.53122804764591e-11,0.382964248858621
"ENSG00000004776",0.309066415629697,0.231257109565388,0.0483813959981795,0.0420768852586003,0.000209336769027431,0.0551891347758296,7.32997458008116e-13,0.0101596551491679,0.000476906937949048,0.00240689918401036,0.300776260731418
"ENSG00000267049",0.134219506828719,0.0914821795581204,0.0609698767093184,0.170651040384356,0.141577855192451,0.0307109595138829,0.0218392857520177,0.0041654292928641,0.000199808307761499,0.0509750155799664,0.293209042880542
"ENSG00000167595",0.0760346361915998,0.10490876945739,0.0912688395842455,0.182440930108684,0.185205501065678,0.0391872296783006,0.0123062612683541,0.00207448454876343,0.00316689562108178,0.118169446169325,0.185237006306577
"ENSG00000004777",0.344397265663459,0.0263625495691497,0.453261636246937,0.0440597990500364,0.0149149607369982,0.011747810766846,0,0.000109116933560251,3.11519474292468e-06,0.000211043414887688,0.104932702423383
"ENSG00000225872",0.360027177536318,0.0575429178694821,0.267101369238106,0.0427167107358707,0.105561134844547,0.0392062278976991,2.65999105289123e-14,5.90025319070588e-06,0.000342351102391537,0.00155163945188006,0.125944571070489
"ENSG00000126259",0.097884984774724,0.229723223509905,0.144288941714172,0.269570292915358,0.0184492197963982,0.00581058556319678,1.16568935967821e-11,0.00233606517019438,0.0013223413756516,9.35956410110391e-10,0.230614344232787
"ENSG00000161270",0.0889881999372653,0.38943350667242,0.160389697950627,0.0836484012470646,0.0387790851610127,0.0144309703882812,2.73662468303337e-11,0.00413404072852255,0.000699257779969151,0,0.219496840107472
"ENSG00000105290",0.475316399796319,0.109171018098525,0.184221670292486,0.0254577636585268,0.00613456098824246,0.0128880723718269,0.0117702010500493,2.08362491626658e-05,0.000180009900440474,1.68530707065794e-15,0.174839467594419
"ENSG00000167604",0.0317951512575082,0.0927760774467955,0.288770685684892,0.0831440584382446,0.0647942751913338,0.00020426285398332,0.0286273402876842,0.00421945430702649,0.00058454844312447,0.0995229215723554,0.305561224517052
"ENSG00000126264",0.237748475504363,0.0767739471670162,0.044432730810385,0.033524892000347,0.0484481138808288,0.0272313455799922,0.0139220038039368,0.00105608362809297,5.79930032794496e-05,0.0526760378326352,0.464128376789124
"ENSG00000011600",0.267642557565414,0.111953178816734,0.0355332696044162,0.0766789997531198,0.0594735830086835,0.0263932788192326,6.08265018405369e-11,0.0133917490745932,0.00175159286294018,0.0626306489291994,0.34455114150484
"ENSG00000126243",0.203045263243457,0.0489134988440666,0.418307084354366,0.0672687397727781,0.000708987874032974,0.0213294280655638,0.0254813504657206,5.20127535592669e-05,0.00183106509205081,0.000135615932698238,0.212926953601707
"ENSG00000267113",0.220858176271788,0.000297016302844831,0.0178165678516137,0.0211709281562618,0.08770349712407,0.11638880099973,3.52093915889621e-11,0.00241721318518531,0.00110320229259581,0,0.532244597780701
"ENSG00000267786",0.293833645765559,0.0401301660062111,0.0745029339143162,0.0841266973484159,0.0870972028997226,0.059097662062131,0.0318519435791274,0.000235168830470331,0.000411856574089369,8.59088219478281e-13,0.328712723019098
"ENSG00000267388",0.321120847076612,0.113291275148343,0.0216828349174091,0.146614929101298,0.011838488209154,0.00255526338769032,0.0314650236255493,0.000274216876358893,0.000996826223115859,0,0.35016029543447
"ENSG00000205138",0.176653157468323,0.136034575019684,0.275733493562754,0.0631043466873385,0.0703701019330844,0.00803368641627737,0.0154266935191761,0.00022649508729724,0.000210094015581199,0.0457887894450749,0.20841856684541
"ENSG00000181392",0.115105805805405,0.0492605220545952,0.08157662489977,0.0367401668003301,4.54696263841927e-05,2.20696745328438e-08,0.0497947156456021,0.00614354913468699,0.00265854652847063,0.0814247435763431,0.577249833858738
"ENSG00000248101",0.157890004934165,0.101386589297561,0.385299832100548,1.12853199310584e-12,0.000672237729404891,0.0113161853140759,0.00143924527197298,0.0143434376660014,2.27379289496232e-06,0.0188775118987724,0.308772681993475
"ENSG00000239382",0.143369709875505,0.116782482167078,0.18582404961652,0.0989036631945178,0.102905711237432,0.0735587902697805,0.0130123885926203,0.0190380069710551,0.000100536307715922,1.80020806938827e-09,0.246504659967567
"ENSG00000105270",0.654108032409817,0.0911035368793425,0.0378727158192059,0.0910483148077495,5.21466510605386e-07,0.019525487508442,1.65192910358649e-13,0.000133885329119301,1.00055741494647e-08,0.00853987360650709,0.0976676221675666
"ENSG00000267698",0.396995187600148,0.0964639752372306,0.252272003836758,0.0609633540572281,0.00590671092819578,0.0619186281747918,0,0.000839471341586269,0.00266333107258109,2.33811567041161e-14,0.121977337751457
"ENSG00000161277",0.0782016809507085,0.0272866934820579,0.607924604778282,0.0870646069029591,0.00727044567160422,0.000414414043409651,0,7.45561595241613e-07,0.000102553442878756,2.38894646022032e-13,0.191734255166266
"ENSG00000280023",0.074705391421921,0.105794838439537,0.00182369795873296,0.106874920470237,0.282459934469402,0.00112020242405481,0.0106806074733049,0.00442278571203863,9.3247151992363e-05,1.21394988670847e-10,0.412024374357385
