HGNC ID	Approved symbol	Status	Previous symbols	Alias symbols	Ensembl gene ID
HGNC:4487	GPR32	Approved		RVDR1, DRV1	ENSG00000142511
HGNC:4488	GPR32P1	Approved	GPR32P		ENSG00000269565
HGNC:4489	GPR33	Approved			ENSG00000214943
HGNC:4490	GPR34	Approved		LPS1	ENSG00000171659
HGNC:4491	GPR34P	Entry Withdrawn			
HGNC:4492	GPR35	Approved			ENSG00000178623
HGNC:4493	GPR36	Approved			
HGNC:4494	GPR37	Approved		EDNRBL, hET(B)R-LP, PAELR	ENSG00000170775
HGNC:14923	GPR37L1	Approved		ETBR-LP-2	ENSG00000170075
HGNC:4496	GPR39	Approved		ZnR	ENSG00000183840
HGNC:4500	GPR42	Approved	GPR42P	GPR41L, FFAR3L	ENSG00000126251
HGNC:4503	GPR45	Approved		PSP24, PSP24A	ENSG00000135973
HGNC:4506	GPR50	Approved		H9, Mel1c	ENSG00000102195
HGNC:40259	GPR50-AS1	Approved			ENSG00000234696
HGNC:4508	GPR52	Approved			ENSG00000203737
HGNC:4511	GPR55	Approved			ENSG00000135898
HGNC:40260	GPR55-AS1	Approved			ENSG00000230385
HGNC:13300	GPR61	Approved		BALGR	ENSG00000156097
HGNC:13301	GPR62	Approved			ENSG00000180929
HGNC:13302	GPR63	Approved		PSP24(beta), PSP24B	ENSG00000112218
HGNC:4517	GPR65	Approved		hTDAG8, TDAG8	ENSG00000140030
HGNC:13837	GPR67	Symbol Withdrawn			
HGNC:4519	GPR68	Approved		OGR1	ENSG00000119714
HGNC:4520	GPR69A	Symbol Withdrawn			
HGNC:4521	GPR69B	Symbol Withdrawn			
HGNC:13304	GPR70	Symbol Withdrawn		TR1	
HGNC:13305	GPR71	Symbol Withdrawn		TR2	
HGNC:4534	GPR72	Symbol Withdrawn			
HGNC:4526	GPR75	Approved		WI-31133	ENSG00000119737
HGNC:40043	GPR75-ASB3	Approved			ENSG00000270898
HGNC:4528	GPR78	Approved			ENSG00000155269
HGNC:4529	GPR79P	Approved	GPR79		ENSG00000232374
HGNC:4533	GPR82	Approved			ENSG00000171657
HGNC:4523	GPR83	Approved	GPR72		ENSG00000123901
HGNC:4535	GPR84	Approved		EX33	ENSG00000139572
HGNC:56187	GPR84-AS1	Approved	LINC01154		ENSG00000258086
HGNC:4536	GPR85	Approved		SREB2	ENSG00000164604
HGNC:4538	GPR87	Approved	GPR95		ENSG00000138271
HGNC:4539	GPR88	Approved			ENSG00000181656
HGNC:31985	GPR89C	Symbol Withdrawn			
HGNC:4541	GPR90	Entry Withdrawn			
HGNC:13660	GPR93	Symbol Withdrawn			
HGNC:13661	GPR94	Symbol Withdrawn		FKSG77	
HGNC:13662	GPR95	Symbol Withdrawn			
HGNC:14591	GPR99	Symbol Withdrawn			
HGNC:14963	GPR101	Approved			ENSG00000165370
HGNC:15670	GPR104	Symbol Withdrawn			
HGNC:17830	GPR107	Approved		KIAA1624, RP11-88G17, FLJ20998, LUSTR1	ENSG00000148358
HGNC:17829	GPR108	Approved		LUSTR2	ENSG00000125734
HGNC:19060	GPR119	Approved		hGPCR2, GPCR2	ENSG00000147262
HGNC:19345	GPR129	Symbol Withdrawn			
HGNC:19346	GPR130	Entry Withdrawn			
HGNC:17482	GPR132	Approved		G2A	ENSG00000183484
HGNC:19976	GPR134	Symbol Withdrawn			
HGNC:19991	GPR135	Approved		HUMNPIIY20, PAFR	ENSG00000181619
HGNC:24300	GPR137	Approved		C11orf4, GPR137A, TM7SF1L1	ENSG00000173264
HGNC:11862	GPR137B	Approved	TM7SF1		ENSG00000077585
HGNC:25445	GPR137C	Approved		DKFZp762F0713, TM7SF1L2	ENSG00000180998
HGNC:19995	GPR139	Approved		PGR3	ENSG00000180269
HGNC:19996	GPR140	Symbol Withdrawn			
HGNC:19997	GPR141	Approved		PGR13	ENSG00000187037
HGNC:53813	GPR141BP	Approved			ENSG00000283444
HGNC:20088	GPR142	Approved		PGR2	ENSG00000257008
HGNC:20145	GPR143	Approved	OA1		ENSG00000101850
HGNC:18499	GPR143YP	Approved	OA1P, GPR143P	GPR143Y	ENSG00000232583
HGNC:21718	GPR146	Approved		PGR8	ENSG00000164849
HGNC:23623	GPR148	Approved		PGR6	ENSG00000173302
HGNC:23627	GPR149	Approved		PGR10, IEDA, R35	ENSG00000174948
HGNC:23628	GPR150	Approved		PGR11	ENSG00000178015
HGNC:23624	GPR151	Approved		PGR7, GALR4	ENSG00000173250
HGNC:23622	GPR152	Approved		PGR5	ENSG00000175514
HGNC:23618	GPR153	Approved		PGR1	ENSG00000158292
HGNC:22951	GPR155	Approved		DEP.7, PGR22, DEPDC3, LYCHOS, FLJ31819	ENSG00000163328
HGNC:55827	GPR155-DT	Approved			ENSG00000226853
HGNC:20844	GPR156	Approved		PGR28, GABABL	ENSG00000175697
HGNC:23687	GPR157	Approved		FLJ12132	ENSG00000180758
HGNC:23689	GPR158	Approved		KIAA1136	ENSG00000151025
HGNC:44163	GPR158-AS1	Approved			ENSG00000233642
HGNC:23693	GPR160	Approved		GPCR150, GPCR1	ENSG00000173890
HGNC:54682	GPR160P1	Approved			ENSG00000203363
HGNC:54683	GPR160P2	Approved			ENSG00000265863
HGNC:23694	GPR161	Approved		RE2	ENSG00000143147
HGNC:16693	GPR162	Approved		A-2, GRCA	ENSG00000250510
HGNC:21462	GPR165P	Approved		PGR15, 6530406P05Rik	
HGNC:23626	GPR166P	Approved		PGR9	ENSG00000220349
HGNC:30057	GPR171	Approved		H963	ENSG00000174946
HGNC:18186	GPR173	Approved		SREB3	ENSG00000184194
HGNC:30245	GPR174	Approved		FKSG79, LPS3	ENSG00000147138
HGNC:32370	GPR176	Approved		Gm1012	ENSG00000166073
HGNC:54389	GPR176-DT	Approved			ENSG00000246863
HGNC:31371	GPR179	Approved	GPR158L1	CSNB1E	ENSG00000277399
HGNC:28899	GPR180	Approved		ITR	ENSG00000152749
HGNC:3128	GPR183	Approved	EBI2		ENSG00000169508
HGNC:55170	GPR199P	Approved			ENSG00000241014
HGNC:53957	GPRACR	Approved		LncGPR107	ENSG00000196979
HGNC:24834	GPRASP1	Approved		GASP, GASP1	ENSG00000198932
HGNC:25169	GPRASP2	Approved		GASP2, FLJ37327	ENSG00000158301
HGNC:29353	GPRASP3	Approved	BHLHB9	p60TRP, KIAA1701, GASP3	ENSG00000198908
HGNC:51373	GPRASP3P1	Approved	BHLHB9P1		ENSG00000258915
HGNC:9836	GPRC5A	Approved	RAI3	RAIG1, TIG1, PEIG-1	ENSG00000013588
HGNC:13308	GPRC5B	Approved		RAIG-2	ENSG00000167191
HGNC:13309	GPRC5C	Approved		RAIG-3	ENSG00000170412
HGNC:13310	GPRC5D	Approved			ENSG00000111291
HGNC:53599	GPRC5D-AS1	Approved		RP11-392P7.6	ENSG00000247498
HGNC:18510	GPRC6A	Approved		bA86F4.3	ENSG00000173612
HGNC:24835	GPRIN1	Approved		GRIN1, KIAA1893	ENSG00000169258
HGNC:23730	GPRIN2	Approved	KIAA0514	MGC15171	ENSG00000204175
HGNC:27733	GPRIN3	Approved		GRIN3, FLJ42625	ENSG00000185477
HGNC:58848	GPRIN3-AS1	Approved			ENSG00000297667
HGNC:4546	GPRK6L	Symbol Withdrawn			
HGNC:4548	GPRK7	Symbol Withdrawn			
HGNC:4549	GPS1	Approved		COPS1, CSN1	ENSG00000169727
HGNC:4550	GPS2	Approved			ENSG00000132522
HGNC:49622	GPS2P1	Approved			ENSG00000236496
HGNC:49623	GPS2P2	Approved			ENSG00000230951
HGNC:17858	GPSM1	Approved		AGS3, DKFZP727I051	ENSG00000160360
HGNC:29501	GPSM2	Approved	DFNB82	LGN, Pins	ENSG00000121957
HGNC:13945	GPSM3	Approved	C6orf9	NG1, G18, G18.1a, G18.1b, G18.2, AGS4	ENSG00000213654
HGNC:4552	GPT	Approved		ALT1, ALT, GPT1, SGPT	ENSG00000167701
HGNC:18062	GPT2	Approved		ALT2	ENSG00000166123
HGNC:4553	GPX1	Approved			ENSG00000233276
HGNC:4560	GPX1P1	Approved	GPXL2, GPXP1		ENSG00000197582
HGNC:4561	GPX1P2	Approved	GPXL1, GPXP2	GPXL2, GPXP2P	ENSG00000215326
HGNC:4554	GPX2	Approved		GSHPX-GI	ENSG00000176153
HGNC:4555	GPX3	Approved			ENSG00000211445
HGNC:4556	GPX4	Approved		PHGPx, MCSP	ENSG00000167468
HGNC:4557	GPX5	Approved			ENSG00000224586
HGNC:4558	GPX6	Approved	GPXP3		ENSG00000198704
HGNC:4559	GPX7	Approved		FLJ14777, GPX6, NPGPx	ENSG00000116157
HGNC:33100	GPX8	Approved		UNQ847, EPLA847	ENSG00000164294
HGNC:13952	GPXP3	Symbol Withdrawn		GPX5p, dJ1186N24.1	
HGNC:29305	GRAMD1A	Approved	KIAA1533	LAMa, FLJ90346	ENSG00000089351
HGNC:55275	GRAMD1A-AS1	Approved			ENSG00000269303
HGNC:29214	GRAMD1B	Approved	LINC01059	LAMb, KIAA1201	ENSG00000023171
HGNC:25252	GRAMD1C	Approved		LAMc, DKFZp434C0328	ENSG00000178075
HGNC:27287	GRAMD2A	Approved	GRAMD2		ENSG00000175318
HGNC:24911	GRAMD2B	Approved	GRAMD3	NS3TP2, FLJ21313	ENSG00000155324
HGNC:41069	GRAMD2B-AS1	Approved			ENSG00000250602
HGNC:29113	GRAMD4	Approved		KIAA0767, DIP	ENSG00000075240
HGNC:39653	GRAMD4P1	Approved			ENSG00000227874
HGNC:39654	GRAMD4P2	Approved			ENSG00000235992
HGNC:49138	GRAMD4P3	Approved			ENSG00000278301
HGNC:49139	GRAMD4P4	Approved			ENSG00000274369
HGNC:49140	GRAMD4P5	Approved			ENSG00000259089
HGNC:49141	GRAMD4P6	Approved			ENSG00000258848
HGNC:49142	GRAMD4P7	Approved			ENSG00000266242
HGNC:49143	GRAMD4P8	Approved			ENSG00000270930
HGNC:4562	GRAP	Approved			ENSG00000154016
HGNC:4563	GRAP2	Approved		Grf40, GrbX, GRBLG, GADS, Mona	ENSG00000100351
HGNC:37240	GRAPL	Approved	GRAPLDR		ENSG00000189152
HGNC:26214	GRAPL-AS1	Approved			
HGNC:55226	GRAPLDR	Symbol Withdrawn			
HGNC:30963	GRASLND	Approved	RNF144A-AS1		ENSG00000228203
HGNC:4566	GRB2	Approved		NCKAP2	ENSG00000177885
HGNC:4567	GRB7	Approved			ENSG00000141738
HGNC:4564	GRB10	Approved			ENSG00000106070
HGNC:4565	GRB14	Approved			ENSG00000115290
HGNC:24885	GREB1	Approved		KIAA0575	ENSG00000196208
HGNC:31042	GREB1L	Approved	KIAA1772	FLJ13687, C18orf6	ENSG00000141449
HGNC:58310	GREB1L-AS1	Approved			ENSG00000265751
HGNC:55323	GREB1L-DT	Approved			ENSG00000265984
HGNC:2001	GREM1	Approved	CKTSF1B1, CRAC1	DRM, gremlin, DAND2, HMPS	ENSG00000166923
HGNC:55411	GREM1-AS1	Approved			ENSG00000259721
HGNC:17655	GREM2	Approved		Prdc, FLJ21195, CKTSF1B2, DAND3	ENSG00000180875
HGNC:27549	GREP1	Approved	LINC00514	G029442	ENSG00000262152
HGNC:4569	GRH	Symbol Withdrawn			
HGNC:17923	GRHL1	Approved	TFCP2L2	LBP-32, MGR	ENSG00000134317
HGNC:2799	GRHL2	Approved	DFNA28, TFCP2L3	FLJ13782, BOM	ENSG00000083307
HGNC:55466	GRHL2-DT	Approved		BX357664	
HGNC:25839	GRHL3	Approved	TFCP2L4	SOM	ENSG00000158055
HGNC:41119	GRHL3-AS1	Approved			ENSG00000232298
HGNC:4570	GRHPR	Approved	GLXR, GLYD	PH2	ENSG00000137106
HGNC:4571	GRIA1	Approved	GLUR1	GluA1, GLURA	ENSG00000155511
HGNC:4572	GRIA2	Approved	GLUR2	GluA2, GLURB, GluR-K2, GluR-B, GluR-2	ENSG00000120251
HGNC:4573	GRIA3	Approved	GLUR3	GluA3, GLURC, MRX94, GluR-3, GluR-C, GluR-K3, iGluR3	ENSG00000125675
HGNC:4574	GRIA4	Approved	GLUR4	GluA4, GLURD, GluR-4, GluR-D, GLUR4C	ENSG00000152578
HGNC:4575	GRID1	Approved		GluD1, KIAA1220	ENSG00000182771
HGNC:44131	GRID1-AS1	Approved			
HGNC:58334	GRID1-AS2	Approved			ENSG00000270002
HGNC:4576	GRID2	Approved		GluD2, GluR-delta-2	ENSG00000152208
HGNC:58854	GRID2-AS1	Approved			ENSG00000248511
HGNC:18464	GRID2IP	Approved			ENSG00000215045
HGNC:4577	GRIFIN	Approved			ENSG00000275572
HGNC:4578	GRIK	Symbol Withdrawn			
HGNC:4579	GRIK1	Approved	GLUR5	GluK1	ENSG00000171189
HGNC:16458	GRIK1-AS1	Approved	C21orf9, NCRNA00110, GRIK1AS, GRIK1-AS		ENSG00000174680
HGNC:1282	GRIK1-AS2	Approved	C21orf41, NCRNA00258		
HGNC:58345	GRIK1-AS3	Approved			ENSG00000273464
HGNC:4580	GRIK2	Approved	GLUR6	GluK2, MRT6, GluR-6, EAA4, GLUK6	ENSG00000164418
HGNC:4581	GRIK3	Approved		GluK3, GLUR7	ENSG00000163873
HGNC:4582	GRIK4	Approved	GRIK	GluK4, KA1	ENSG00000149403
HGNC:4583	GRIK5	Approved	GRIK2	GluK5, KA2	ENSG00000105737
HGNC:4584	GRIN1	Approved	NMDAR1	GluN1, NR1	ENSG00000176884
HGNC:4585	GRIN2A	Approved	NMDAR2A	GluN2A, NR2A	ENSG00000183454
HGNC:4586	GRIN2B	Approved	NMDAR2B	GluN2B, NR2B	ENSG00000273079
HGNC:4587	GRIN2C	Approved	NMDAR2C	GluN2C, NR2C	ENSG00000161509
HGNC:4588	GRIN2D	Approved	NMDAR2D	GluN2D, EB11, NR2D	ENSG00000105464
HGNC:16767	GRIN3A	Approved		GluN3A	ENSG00000198785
HGNC:16768	GRIN3B	Approved		GluN3B	ENSG00000116032
HGNC:4589	GRINA	Approved	NMDARA1	HNRGW, TMBIM3, LFG1	ENSG00000178719
HGNC:18708	GRIP1	Approved			ENSG00000155974
HGNC:23841	GRIP2	Approved		KIAA1719	ENSG00000144596
HGNC:18706	GRIPAP1	Approved		GRASP-1, GRASP1, KIAA1167, MPMGp800B12492Q3, DKFZp434P0630	ENSG00000068400
HGNC:10013	GRK1	Approved	RHOK	GPRK1, RK	ENSG00000185974
HGNC:289	GRK2	Approved	ADRBK1	BARK1	ENSG00000173020
HGNC:290	GRK3	Approved	ADRBK2	BARK2	ENSG00000100077
HGNC:55679	GRK3-AS1	Approved			ENSG00000234884
HGNC:4543	GRK4	Approved	GPRK2L	GPRK4	ENSG00000125388
HGNC:58716	GRK4-AS1	Approved			ENSG00000296061
HGNC:4544	GRK5	Approved	GPRK5		ENSG00000198873
HGNC:58234	GRK5-AS1	Approved			ENSG00000236426
HGNC:49478	GRK5-IT1	Approved			ENSG00000228485
HGNC:4545	GRK6	Approved	GPRK6		ENSG00000198055
HGNC:4547	GRK6P1	Approved	GPRK6L, GPRK6P, GRK6PS		ENSG00000215571
HGNC:17031	GRK7	Approved	GPRK7		ENSG00000114124
HGNC:4590	GRL	Symbol Withdrawn			
HGNC:4593	GRM1	Approved		GPRC1A, mGlu1, MGLUR1, PPP1R85	ENSG00000152822
HGNC:4594	GRM2	Approved		GPRC1B, mGlu2, MGLUR2	ENSG00000164082
HGNC:4595	GRM3	Approved		GPRC1C, mGlu3, MGLUR3	ENSG00000198822
HGNC:40264	GRM3-AS1	Approved			ENSG00000233073
HGNC:4596	GRM4	Approved		GPRC1D, mGlu4, MGLUR4	ENSG00000124493
HGNC:4597	GRM5	Approved		MGLUR5, GPRC1E, mGlu5, PPP1R86	ENSG00000168959
HGNC:40265	GRM5-AS1	Approved			ENSG00000255082
HGNC:55419	GRM5P1	Approved			ENSG00000205035
HGNC:4598	GRM6	Approved		GPRC1F, mGlu6, MGLUR6, CSNB1B	ENSG00000113262
HGNC:4599	GRM7	Approved		GLUR7, GPRC1G, mGlu7, MGLUR7, PPP1R87	ENSG00000196277
HGNC:40267	GRM7-AS1	Approved			ENSG00000236202
HGNC:40266	GRM7-AS2	Approved			ENSG00000237665
HGNC:42444	GRM7-AS3	Approved			ENSG00000226258
HGNC:4600	GRM8	Approved		GLUR8, GPRC1H, mGlu8, MGLUR8	ENSG00000179603
HGNC:40268	GRM8-AS1	Approved			ENSG00000236340
HGNC:4601	GRN	Approved		PCDGF, PGRN, CLN11	ENSG00000030582
HGNC:4605	GRP	Approved			ENSG00000134443
HGNC:4608	GRP78	Symbol Withdrawn			
HGNC:19696	GRPEL1	Approved		FLJ25609, GrpE, hMGE	ENSG00000109519
HGNC:58584	GRPEL1P1	Approved			ENSG00000236928
HGNC:58585	GRPEL1P2	Approved			
HGNC:58586	GRPEL1P3	Approved			ENSG00000213549
HGNC:21060	GRPEL2	Approved		DKFZp451C205, Mt-GrpE#2, FLJ23713	ENSG00000164284
HGNC:48999	GRPEL2-AS1	Approved		RP11-394O4.4	ENSG00000253618
HGNC:41969	GRPEL2P1	Approved			ENSG00000233211
HGNC:41970	GRPEL2P2	Approved			ENSG00000225814
HGNC:41971	GRPEL2P3	Approved			ENSG00000230682
HGNC:4609	GRPR	Approved		BB2, BB2R, BRS2	ENSG00000126010
HGNC:4610	GRSF1	Approved			ENSG00000132463
HGNC:58807	GRSF1-AS1	Approved			
HGNC:20310	GRTP1	Approved		FLJ22474, TBC1D6	ENSG00000139835
HGNC:39917	GRTP1-AS1	Approved			ENSG00000225083
HGNC:21270	GRWD1	Approved		WDR28, GRWD, RRB1	ENSG00000105447
HGNC:31673	GRXCR1	Approved	DFNB25	PPP1R88	ENSG00000215203
HGNC:33862	GRXCR2	Approved		DFNB101	ENSG00000204928
HGNC:30229	G0S2	Approved			ENSG00000123689
HGNC:28042	GSAP	Approved	PION	LOC54103	ENSG00000186088
HGNC:4611	GSAS	Symbol Withdrawn			
HGNC:4612	GSC	Approved		GSC1	ENSG00000133937
HGNC:53074	GSC-DT	Approved		DIGIT	ENSG00000285205
HGNC:4613	GSC2	Approved	GSCL		ENSG00000063515
HGNC:56879	GSCAR	Approved			ENSG00000250377
HGNC:13311	GSDMA	Approved	GSDM, GSDM1	FLJ39120	ENSG00000167914
HGNC:23690	GSDMB	Approved	GSDML	PRO2521	ENSG00000073605
HGNC:7151	GSDMC	Approved	MLZE		ENSG00000147697
HGNC:25697	GSDMD	Approved	GSDMDC1	FLJ12150, DF5L	ENSG00000104518
HGNC:2810	GSDME	Approved	DFNA5	ICERE-1	ENSG00000105928
HGNC:28979	GSE1	Approved	KIAA0182		ENSG00000131149
HGNC:58141	GSE1-AS1	Approved			ENSG00000270124
HGNC:48645	GSEC	Approved	ST3GAL4-AS1	DCPS-AS1, FLJ39051	ENSG00000280832
HGNC:19716	GSG1	Approved		MGC3146	ENSG00000111305
HGNC:28283	GSG1L	Approved		MGC18079, PRO19651, KTSR5831	ENSG00000169181
HGNC:51826	GSG1L2	Approved			ENSG00000214978
HGNC:4614	GSK1	Entry Withdrawn			
HGNC:4615	GSK2	Entry Withdrawn			
HGNC:4616	GSK3A	Approved			ENSG00000105723
HGNC:4617	GSK3B	Approved			ENSG00000082701
HGNC:55635	GSK3B-DT	Approved		GPNCA	ENSG00000242622
HGNC:20343	GSKIP	Approved	C14orf129		ENSG00000100744
HGNC:4618	GSL	Symbol Withdrawn			
HGNC:4619	GSM1	Entry Withdrawn			
HGNC:4620	GSN	Approved		DKFZp313L0718	ENSG00000148180
HGNC:23372	GSN-AS1	Approved	C9orf31	MOST2	ENSG00000235865
HGNC:4621	GSPT1	Approved		GST1, ETF3A, eRF3a	ENSG00000103342
HGNC:4622	GSPT2	Approved		eRF3b, FLJ10441	ENSG00000189369
HGNC:4623	GSR	Approved		GRase	ENSG00000104687
HGNC:4624	GSS	Approved			ENSG00000100983
HGNC:4625	GST12	Symbol Withdrawn			
HGNC:4626	GSTA1	Approved			ENSG00000243955
HGNC:4627	GSTA2	Approved	GST2		ENSG00000244067
HGNC:4628	GSTA3	Approved			ENSG00000174156
HGNC:4629	GSTA4	Approved			ENSG00000170899
HGNC:19662	GSTA5	Approved			ENSG00000182793
HGNC:4630	GSTA6P	Approved	GSTAP1		ENSG00000223622
HGNC:4631	GSTA7P	Approved	GSTAP2	GSTAP6	ENSG00000237674
HGNC:49903	GSTA8P	Approved		GSTAP7	ENSG00000220377
HGNC:49902	GSTA9P	Approved		GSTAP4, GSTA4P	ENSG00000243236
HGNC:49904	GSTA10P	Approved		GSTAP2	ENSG00000230845
HGNC:49905	GSTA11P	Approved		GSTAP3	ENSG00000230375
HGNC:49906	GSTA12P	Approved		GSTAP5	ENSG00000217228
HGNC:25806	GSTCD	Approved		FLJ13273	ENSG00000138780
HGNC:41117	GSTCD-AS1	Approved			ENSG00000251175
HGNC:16906	GSTK1	Approved		GST13	ENSG00000197448
HGNC:4632	GSTM1	Approved	GST1	MU, H-B	ENSG00000134184
HGNC:4634	GSTM2	Approved		GST4	ENSG00000213366
HGNC:38009	GSTM2P1	Approved			ENSG00000218803
HGNC:4635	GSTM3	Approved		GST5, GSTM3TV2	ENSG00000134202
HGNC:16606	GSTM3P1	Approved	GSTM3P	dJ984P4.2	ENSG00000227693
HGNC:38006	GSTM3P2	Approved			ENSG00000226878
HGNC:4636	GSTM4	Approved			ENSG00000168765
HGNC:4637	GSTM5	Approved			ENSG00000134201
HGNC:4633	GSTM5P1	Approved	GST1L, GSTM1L		ENSG00000236062
HGNC:13312	GSTO1	Approved		GSTTLp28, P28	ENSG00000148834
HGNC:23064	GSTO2	Approved			ENSG00000065621
HGNC:23065	GSTO3P	Approved	GSTO3P1		ENSG00000232829
HGNC:4638	GSTP1	Approved	FAEES3, GST3	GSTP	ENSG00000084207
HGNC:4640	GSTP1P1	Approved	GST3L, GSTPL, GSTPP	GSTP1P, Lnc712	ENSG00000257569
HGNC:4639	GSTPL	Symbol Withdrawn			
HGNC:4641	GSTT1	Approved			ENSG00000277656
HGNC:51839	GSTT1-AS1	Approved		lncRNA-AS-GSTT1(1-72), lncRNA-CD244, lncRNA-BC050410	
HGNC:4642	GSTT2	Approved			ENSG00000099984
HGNC:33437	GSTT2B	Approved		GSTT2P	ENSG00000133433
HGNC:55078	GSTT3P	Approved			ENSG00000224205
HGNC:26930	GSTT4	Approved	GSTTP1	HS322B1A	ENSG00000276950
HGNC:33606	GSTTP2	Approved			ENSG00000281310
HGNC:4643	GSTZ1	Approved		GSTZ1-1, MAAI, MAI	ENSG00000100577
HGNC:20374	GSX1	Approved	GSH1	Gsh-1	ENSG00000169840
HGNC:24959	GSX2	Approved		Gsh2	ENSG00000180613
HGNC:4644	GTA	Entry Withdrawn	GGTB1		
HGNC:4645	GTBP	Symbol Withdrawn			
HGNC:4646	GTF2A1	Approved		TFIIA	ENSG00000165417
HGNC:56195	GTF2A1-AS1	Approved			ENSG00000273783
HGNC:30727	GTF2A1L	Approved		ALF	ENSG00000242441
HGNC:4647	GTF2A2	Approved		TFIIA, HsT18745	ENSG00000140307
HGNC:58501	GTF2A2P1	Approved			ENSG00000253346
HGNC:4648	GTF2B	Approved		TFIIB	ENSG00000137947
HGNC:4649	GTF2D1	Symbol Withdrawn			
HGNC:4650	GTF2E1	Approved		TFIIE-A, FE	ENSG00000153767
HGNC:4651	GTF2E2	Approved		TFIIE-B, FE, TF2E2	ENSG00000197265
HGNC:4652	GTF2F1	Approved		TFIIF, BTF4, RAP74, TF2F1	ENSG00000125651
HGNC:4653	GTF2F2	Approved		TFIIF, BTF4, RAP30	ENSG00000188342
HGNC:4654	GTF2F2P1	Approved	GTF2F2L	TFIIF	ENSG00000251254
HGNC:39092	GTF2F2P2	Approved			ENSG00000233910
HGNC:4655	GTF2H1	Approved		BTF2, P62, TFIIH	ENSG00000110768
HGNC:4656	GTF2H2	Approved		BTF2, TFIIH, BTF2P44, T-BTF2P44, p44	ENSG00000145736
HGNC:31393	GTF2H2B	Approved		DKFZP686M0199	ENSG00000226259
HGNC:31394	GTF2H2C	Approved			ENSG00000183474
HGNC:35418	GTF2H2C_2	Approved	GTF2H2D	LOC730394	ENSG00000274675
HGNC:4657	GTF2H3	Approved		BTF2, TFIIH, P34	ENSG00000111358
HGNC:4658	GTF2H4	Approved		TFB2, TFIIH, P52	ENSG00000213780
HGNC:21157	GTF2H5	Approved	C6orf175, TTD	FLJ30544, bA120J8.2, TTD-A, TFB5, TFIIH, TTDA	ENSG00000272047
HGNC:4659	GTF2I	Approved	WBSCR6	TFII-I, BAP-135, SPIN, BTKAP1, DIWS, IB291	ENSG00000263001
HGNC:55572	GTF2I-AS1	Approved			ENSG00000232729
HGNC:4660	GTF2IP1	Approved	WBSCR7		ENSG00000277053
HGNC:16082	GTF2IP2	Approved			ENSG00000226930
HGNC:42640	GTF2IP3	Approved			ENSG00000187721
HGNC:51716	GTF2IP4	Approved			ENSG00000233369
HGNC:51717	GTF2IP5	Approved			ENSG00000224316
HGNC:51718	GTF2IP6	Approved			ENSG00000266736
HGNC:51720	GTF2IP7	Approved			ENSG00000227038
HGNC:51719	GTF2IP8	Approved			ENSG00000276318
HGNC:51721	GTF2IP9	Approved			ENSG00000251451
HGNC:51722	GTF2IP10	Approved			
HGNC:51724	GTF2IP11	Approved			ENSG00000255199
HGNC:51723	GTF2IP12	Approved			ENSG00000283050
HGNC:51725	GTF2IP13	Approved			ENSG00000272556
HGNC:51726	GTF2IP14	Approved			ENSG00000226002
HGNC:51727	GTF2IP15	Approved			
HGNC:51728	GTF2IP16	Approved			
HGNC:51729	GTF2IP17	Approved			
HGNC:51730	GTF2IP18	Symbol Withdrawn			
HGNC:51731	GTF2IP19	Approved			
HGNC:51732	GTF2IP20	Approved			ENSG00000272645
HGNC:51733	GTF2IP21	Approved			
HGNC:51734	GTF2IP22	Approved			ENSG00000259095
HGNC:51735	GTF2IP23	Approved			ENSG00000230295
HGNC:4661	GTF2IRD1	Approved	WBSCR11	MusTRD1, RBAP2, GTF3, WBSCR12, BEN, Cream1	ENSG00000006704
HGNC:44136	GTF2IRD1P1	Approved			ENSG00000230583
HGNC:30775	GTF2IRD2	Approved		FLJ37938, GTF2IRD2A	ENSG00000196275
HGNC:33125	GTF2IRD2B	Approved			ENSG00000174428
HGNC:33127	GTF2IRD2P1	Approved	GTF2IRD2P		ENSG00000214544
HGNC:4662	GTF3A	Approved		TFIIIA, AP2	ENSG00000122034
HGNC:49744	GTF3AP1	Approved			ENSG00000237274
HGNC:49745	GTF3AP2	Approved			ENSG00000258966
HGNC:49746	GTF3AP3	Approved			
HGNC:49747	GTF3AP4	Approved			
HGNC:49748	GTF3AP5	Approved			ENSG00000225816
HGNC:49749	GTF3AP6	Approved			ENSG00000229982
HGNC:4663	GTF3B	Symbol Withdrawn			
HGNC:11549	GTF3BAP1	Entry Withdrawn	TAF3A	TAFIII134	
HGNC:11550	GTF3BAP2	Entry Withdrawn	TAF3B	TAFIII120	
HGNC:11552	GTF3BAP3	Entry Withdrawn	TAF3D	TAFIII80	
HGNC:4664	GTF3C1	Approved		TFIIIC220	ENSG00000077235
HGNC:4665	GTF3C2	Approved		KIAA0011, TFIIIC110	ENSG00000115207
HGNC:40269	GTF3C2-AS1	Approved			ENSG00000234945
HGNC:55699	GTF3C2-AS2	Approved		AC074117.10, AC074117.1	ENSG00000234072
HGNC:4666	GTF3C3	Approved		TFiiiC2-102, TFIIIC102	ENSG00000119041
HGNC:4667	GTF3C4	Approved		TFIIIC90, KAT12	ENSG00000125484
HGNC:4668	GTF3C5	Approved		TFiiiC2-63, TFIIIC63, TFIIICepsilon	ENSG00000148308
HGNC:20872	GTF3C6	Approved	C6orf51	bA397G5.3, TFIIIC35	ENSG00000155115
HGNC:55023	GTF3C6P1	Approved			ENSG00000215085
